GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "10000","Delaware",2,SQINC5H,10,"...","Personal income (thousands of dollars, seasonally adjusted)","Thousands of dollars",507669,514337,532421,541257,569449,567109,570129,573453,635629,650069,681745,705229,697421,717897,722197,733365,744912,757596,774824,803220,816936,832656,828984,821460,851668,846604,854596,875220,950664,977696,1002696,1024384,1110580,1129840,1149540,1175084,1140460,1149464,1156780,1149104
 "10000","Delaware",2,SQINC5H,35,"..."," Earnings by place of work","Thousands of dollars",403642,412126,427174,433478,449409,444333,444853,442037,474289,496629,524325,542549,574973,592209,595229,604661,632420,638836,654828,681532,698472,706804,702168,692444,697800,694696,696196,712992,772056,797456,814208,833260,903284,920872,937716,956652,933588,936028,940548,930284
 "10000","Delaware",2,SQINC5H,36,"..."," Less: Contributions for government social insurance 2/","Thousands of dollars",9429,8837,8961,8809,10268,9972,9528,9068,11520,11564,11988,12764,14524,14728,14472,14820,15792,15532,15636,15996,16056,16196,16320,16196,19500,19620,19868,20268,22872,23412,23812,24016,26748,27060,27116,27472,30276,30288,30456,29976
 "10000","Delaware",2,SQINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",3916,3744,3908,3852,4012,3764,3700,3608,5240,5272,5376,5740,6756,6712,6508,6604,7340,7100,7208,7296,7596,7748,7676,7584,9544,9428,9544,9664,10680,10876,11036,11152,12048,12144,12160,12292,14208,14188,14376,14140
 "10000","Delaware",2,SQINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",5513,5093,5053,4957,6256,6208,5828,5460,6280,6292,6612,7024,7768,8016,7964,8216,8452,8432,8428,8700,8460,8448,8644,8612,9956,10192,10324,10604,12192,12536,12776,12864,14700,14916,14956,15180,16068,16100,16080,15836
 "10000","Delaware",2,SQINC5H,42,"..."," Plus: Adjustment for residence 3/","Thousands of dollars",-7852,-7956,-8244,-8296,-11384,-11112,-11068,-10984,-14052,-14752,-15660,-16436,-19464,-20124,-20328,-20628,-25132,-25312,-25860,-27208,-31204,-31692,-31664,-31344,-33964,-33844,-33840,-34660,-40832,-41972,-42880,-43908,-52100,-53144,-53836,-55208,-56948,-57196,-57576,-57260
 "10000","Delaware",2,SQINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",386361,395333,409969,416373,427757,423249,424257,421985,448717,470313,496677,513349,540985,557357,560429,569213,591496,597992,613332,638328,651212,658916,654184,644904,644336,641232,642488,658064,708352,732072,747516,765336,824436,840668,856764,873972,846364,848544,852516,843048
 "10000","Delaware",2,SQINC5H,46,"..."," Plus: Dividends, interest, and rent 4/","Thousands of dollars",104764,102856,106964,110108,126092,127308,128172,132632,153936,156212,166216,171968,137960,141516,142360,144780,133904,139940,140488,143484,143708,151672,152492,153672,182304,179180,185268,188648,212128,214592,223380,226936,251972,254540,256960,264920,255748,259972,262764,261020
 "10000","Delaware",2,SQINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",16544,16148,15488,14776,15600,16552,17700,18836,32976,23544,18852,19912,18476,19024,19408,19372,19512,19664,21004,21408,22016,22068,22308,22884,25028,26192,26840,28508,30184,31032,31800,32112,34172,34632,35816,36192,38348,40948,41500,45036
 "10000","Delaware",2,SQINC5H,50,"..."," Wages and salaries","Thousands of dollars",328344,332796,344096,346128,361604,354440,352776,350084,373788,391536,414912,435304,459384,474284,478576,485508,512604,515892,526988,554056,570508,579700,578976,572952,577980,575960,575844,589492,631156,648928,662912,678884,736940,751224,760072,779260,767044,769580,774376,768656
 "10000","Delaware",2,SQINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",14502,14386,14642,14718,16389,16549,16533,16489,19033,20037,21497,23145,26577,27993,28773,29885,30980,31444,31984,32968,33976,34304,34800,34940,38632,38860,39368,40336,46620,47820,49040,49876,55392,56640,57964,59436,62060,63072,64060,64684
