GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "34000","New Jersey",2,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",5142180,5214100,5384408,5415960,5299752,5210024,5185132,5147468,5268696,5513720,5837216,6124924,6447208,6656596,6723320,6827964,7036520,7084912,7237388,7591436,7717384,7844244,7838732,7767220,7781592,7758648,7766260,7947584,7950872,8176828,8361656,8568384,8682352,8838732,8938552,9175272,9379040,9423432,9494296,9432536
 "34000","New Jersey",2,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",44744,43796,48528,51620,44160,43080,44280,45744,46616,45884,46544,45756,48420,49440,49980,48960,47600,47664,47208,44124,46364,46440,46292,43940,48268,46768,44976,44696,46560,45976,47004,47080,44840,45824,45612,45192,42720,41956,43052,43556
 "34000","New Jersey",2,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",5097436,5170304,5335880,5364340,5255592,5166944,5140852,5101724,5222080,5467836,5790672,6079168,6398788,6607156,6673340,6779004,6988920,7037248,7190180,7547312,7671020,7797804,7792440,7723280,7733324,7711880,7721284,7902888,7904312,8130852,8314652,8521304,8637512,8792908,8892940,9130080,9336320,9381476,9451244,9388980
 "34000","New Jersey",2,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",4558224,4620408,4766476,4774736,4682036,4583368,4544560,4500424,4640208,4869924,5163008,5413184,5691796,5860388,5886652,5958804,6128356,6156752,6291056,6635396,6730652,6855200,6849788,6774016,6768244,6736616,6731648,6902668,6936792,7151192,7322308,7510352,7641808,7779008,7859296,8080640,8250800,8277404,8326296,8240576
 "34000","New Jersey",2,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",9904,10296,10564,10696,10872,10732,10872,11144,12452,12892,13340,13784,13800,14224,14512,14948,15004,15140,15428,15424,16908,17216,17524,17836,16808,17100,17092,16948,17304,17160,17160,17452,18592,18904,19044,19044,18016,17876,18020,18300
 "34000","New Jersey",2,SQINC7H,200,"B","   Mining","Thousands of dollars",12552,11752,13248,13096,14648,13984,11872,10908,11788,14628,15328,15744,17036,17236,17828,18232,19364,17552,18188,19248,20580,20580,20996,20216,19972,19320,19008,19408,19528,20444,20704,21328,23192,24256,23628,24532,25648,26004,26536,25296
 "34000","New Jersey",2,SQINC7H,300,"C","   Construction","Thousands of dollars",257948,273748,285048,285980,286336,271848,267920,269648,276340,297236,326248,346360,392156,410420,417548,426344,401076,400920,414268,423212,432868,427080,429364,439100,462784,467152,462624,472648,478040,498856,505580,501096,518396,545388,556748,559756,543048,547212,542736,542892
 "34000","New Jersey",2,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",2422396,2437932,2519604,2521072,2417552,2317252,2311412,2257616,2337612,2494672,2681212,2859512,2989944,3096420,3094968,3117772,3245668,3252992,3322276,3608616,3626500,3691556,3658724,3555520,3484720,3444088,3412896,3524528,3525520,3644904,3716856,3840032,3901964,3954704,3990524,4151336,4184084,4163376,4166600,4075720
 "34000","New Jersey",2,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",468580,461428,485548,485688,470776,490932,465740,451464,461684,475172,503520,513672,540940,571076,558892,566040,594628,590504,611552,622364,625356,651000,653584,649996,651316,646172,648820,655292,661352,683368,705832,721500,750316,757468,747328,768512,796164,806628,814680,808452
 "34000","New Jersey",2,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",744104,762412,781104,784044,799876,796472,789124,790176,806668,830392,867748,883736,922880,933164,939496,952156,984804,1002196,1015544,1036992,1069236,1088424,1100624,1113364,1149672,1145720,1150520,1161688,1169292,1197064,1232652,1258752,1264024,1283052,1298384,1312620,1373392,1387684,1412728,1414852
