GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "37000","North Carolina",5,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",2132776,2162816,2234920,2254400,2231252,2199496,2195456,2185684,2350456,2456684,2603356,2741400,2781084,2882924,2931356,2987884,3014664,3042732,3105664,3234008,3266532,3313360,3312280,3287336,3312972,3304080,3308216,3375016,3490560,3578296,3654192,3738604,3807124,3873256,3916396,4008056,3975512,3994452,4027888,4010848
 "37000","North Carolina",5,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",59176,57928,64184,68276,58228,56812,58392,60320,62060,61096,61972,60920,64080,65420,66136,64792,69008,69104,68436,63964,69692,69796,69592,66060,75936,73572,70752,70300,70736,69848,71400,71512,75920,77592,77232,76512,78568,77140,79160,80116
 "37000","North Carolina",5,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",2073600,2104888,2170736,2186124,2173024,2142684,2137064,2125364,2288396,2395588,2541384,2680480,2717004,2817504,2865220,2923092,2945656,2973628,3037228,3170044,3196840,3243564,3242688,3221276,3237036,3230508,3237464,3304716,3419824,3508448,3582792,3667092,3731204,3795664,3839164,3931544,3896944,3917312,3948728,3930732
 "37000","North Carolina",5,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",1742184,1767216,1821788,1825180,1788624,1750980,1736968,1721520,1855112,1945852,2061324,2159620,2181000,2242964,2254544,2282456,2319536,2331460,2381328,2505408,2502108,2548500,2548564,2524196,2515688,2504352,2503936,2566236,2693444,2775680,2842856,2915864,2989712,3043204,3075404,3159344,3127084,3138044,3158328,3127284
 "37000","North Carolina",5,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",5376,5592,5736,5812,5836,5768,5836,5972,5656,5856,6060,6256,6900,7116,7260,7472,7592,7664,7796,7800,8128,8284,8428,8576,8276,8416,8416,8344,9184,9108,9108,9264,10048,10208,10296,10296,10096,10016,10100,10256
 "37000","North Carolina",5,SQINC7H,200,"B","   Mining","Thousands of dollars",6036,5652,6372,6300,7452,7124,6048,5552,6580,8160,8556,8784,9040,9136,9456,9676,10296,9328,9676,10244,10852,10852,11076,10660,12224,11832,11640,11884,11352,11884,12036,12408,13004,13608,13248,13756,12600,12776,13024,12428
 "37000","North Carolina",5,SQINC7H,300,"C","   Construction","Thousands of dollars",94600,100392,104540,104880,103616,98376,96944,97572,106820,114900,126104,133888,144580,151308,153940,157180,150728,150668,155692,159044,152252,150216,151024,154452,149288,150696,149232,152472,168232,175564,177924,176352,182188,191680,195676,196720,181372,182760,181268,181316
 "37000","North Carolina",5,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",897212,902964,933212,933756,897108,859892,857728,837768,912164,973452,1046240,1115808,1087444,1126176,1125648,1133932,1135200,1137764,1161996,1262152,1247524,1269912,1258616,1223116,1223212,1208948,1198000,1237184,1313188,1357664,1384460,1430340,1442816,1462316,1475564,1535024,1527064,1519504,1520680,1487512
 "37000","North Carolina",5,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",155540,153172,161172,161216,157672,164416,155992,151212,159684,164348,174156,177668,189548,200108,195840,198348,213896,212412,219980,223864,224976,234204,235136,233840,233124,231284,232228,234552,236664,244540,252584,258192,270236,272812,269160,276780,280600,284288,287132,284932
 "37000","North Carolina",5,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",333876,342088,350476,351804,355916,354404,351132,351604,375612,386660,404052,411500,426452,431204,434128,439980,459396,467516,473748,483752,488052,496808,502376,508196,506340,504600,506716,511632,533860,546548,562796,574712,600820,609860,617148,623920,611112,617472,628616,629560
 "37000","North Carolina",5,SQINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",51960,53584,54992,55120,57540,57760,57808,59268,62864,65180,67364,69952,72552,73432,74452,76640,81932,83352,85356,87268,93444,95644,97276,98864,100984,103296,106332,108332,112968,114968,117692,119464,129292,131984,133744,136508,136928,138832,140908,143240
 "37000","North Carolina",5,SQINC7H,800,"I","   Services","Thousands of dollars",197584,203772,205288,206292,203484,203240,205480,212572,225732,227296,228792,235764,244484,244484,253820,259228,260496,262756,267084,271284,276880,282580,284632,286492,282240,285280,291372,301836,307996,315404,326256,335132,341308,350736,360568,366340,367312,372396,376600,378040
 "37000","North Carolina",5,SQINC7H,900,"...","  Government and government enterprises","Thousands of dollars",331416,337672,348948,360944,384400,391704,400096,403844,433284,449736,480060,520860,536004,574540,610676,640636,626120,642168,655900,664636,694732,695064,694124,697080,721348,726156,733528,738480,726380,732768,739936,751228,741492,752460,763760,772200,769860,779268,790400,803448
 "37000","North Carolina",5,SQINC7H,910,"...","   Federal civilian","Thousands of dollars",70644,71144,72432,74420,77700,79492,80344,80292,74144,75540,79136,84880,85304,91108,95924,99836,104840,106980,108032,108040,113940,112728,111560,110400,114668,114224,114812,116428,117924,120308,122492,124484,133272,134856,136032,136796,135324,136688,138964,142144
 "37000","North Carolina",5,SQINC7H,920,"...","   Military","Thousands of dollars",114864,116256,118420,121516,133320,136932,139568,141540,155696,167364,189092,220516,227232,255872,279348,298284,274936,284292,289652,291308,311400,308736,306220,303544,315516,312872,310700,308672,298784,298184,298332,299540,285084,286232,286516,285804,289884,289004,288860,289584
 "37000","North Carolina",5,SQINC7H,930,"...","   State and local","Thousands of dollars",145908,150272,158096,165008,173380,175280,180184,182012,203444,206832,211832,215464,223468,227560,235404,242516,246344,250896,258216,265288,269392,273600,276344,283136,291164,299060,308016,313380,309672,314276,319112,327204,323136,331372,341212,349600,344652,353576,362576,371720
"Note: See the included footnote file."
"SQINC7H: Wages and Salaries by Industry (Historical) 1/"
