GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4,1958:Q1,1958:Q2,1958:Q3,1958:Q4,1959:Q1,1959:Q2,1959:Q3,1959:Q4,1960:Q1,1960:Q2,1960:Q3,1960:Q4,1961:Q1,1961:Q2,1961:Q3,1961:Q4,1962:Q1,1962:Q2,1962:Q3,1962:Q4,1963:Q1,1963:Q2,1963:Q3,1963:Q4,1964:Q1,1964:Q2,1964:Q3,1964:Q4,1965:Q1,1965:Q2,1965:Q3,1965:Q4,1966:Q1,1966:Q2,1966:Q3,1966:Q4,1967:Q1,1967:Q2,1967:Q3,1967:Q4,1968:Q1,1968:Q2,1968:Q3,1968:Q4,1969:Q1,1969:Q2,1969:Q3,1969:Q4,1970:Q1,1970:Q2,1970:Q3,1970:Q4,1971:Q1,1971:Q2,1971:Q3,1971:Q4,1972:Q1,1972:Q2,1972:Q3,1972:Q4,1973:Q1,1973:Q2,1973:Q3,1973:Q4,1974:Q1,1974:Q2,1974:Q3,1974:Q4,1975:Q1,1975:Q2,1975:Q3,1975:Q4,1976:Q1,1976:Q2,1976:Q3,1976:Q4,1977:Q1,1977:Q2,1977:Q3,1977:Q4,1978:Q1,1978:Q2,1978:Q3,1978:Q4,1979:Q1,1979:Q2,1979:Q3,1979:Q4,1980:Q1,1980:Q2,1980:Q3,1980:Q4,1981:Q1,1981:Q2,1981:Q3,1981:Q4,1982:Q1,1982:Q2,1982:Q3,1982:Q4,1983:Q1,1983:Q2,1983:Q3,1983:Q4,1984:Q1,1984:Q2,1984:Q3,1984:Q4,1985:Q1,1985:Q2,1985:Q3,1985:Q4,1986:Q1,1986:Q2,1986:Q3,1986:Q4,1987:Q1,1987:Q2,1987:Q3,1987:Q4,1988:Q1,1988:Q2,1988:Q3,1988:Q4,1989:Q1,1989:Q2,1989:Q3,1989:Q4,1990:Q1,1990:Q2,1990:Q3,1990:Q4,1991:Q1,1991:Q2,1991:Q3,1991:Q4,1992:Q1,1992:Q2,1992:Q3,1992:Q4,1993:Q1,1993:Q2,1993:Q3,1993:Q4,1994:Q1,1994:Q2,1994:Q3,1994:Q4,1995:Q1,1995:Q2,1995:Q3,1995:Q4,1996:Q1,1996:Q2,1996:Q3,1996:Q4,1997:Q1,1997:Q2,1997:Q3,1997:Q4,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2
 "31000","Nebraska",4,SQINC35,10,"...","Personal income (thousands of dollars, seasonally adjusted)","Thousands of dollars",1859756,1987352,1986460,1986536,1781769,1762149,1736349,1806233,1984321,2043557,2189121,2185917,2258593,2206961,2152233,2156189,2192092,2325580,2484320,2421056,2288176,2285092,2206452,2208132,2386464,2385508,2422148,2417916,2346152,2327448,2315616,2315416,2272092,2325864,2437004,2563092,2592052,2723756,2882668,2931776,2841024,2920596,2929796,2967884,2947088,2937816,2921012,2994164,3001556,3139856,3201984,3217712,3211736,3147416,3200320,3297916,3394288,3495612,3532228,3551816,3579600,3585648,3589340,3609588,3604164,3643668,3711748,3805996,3904848,4020028,4113004,4205828,4331848,4292004,4399548,4417712,4464192,4476244,4537952,4572572,4689824,4766696,4854552,4950248,5124484,5314532,5471752,5606356,5673944,5714744,5856376,5948452,6127380,6326040,6447892,6573860,6724136,6841428,7093464,7550852,7681960,8034620,8298768,8887636,8486320,8313608,8596136,8864344,9342980,9664808,10041052,10016948,10142312,10149952,10187148,10390312,10689116,10810320,11080816,11712116,12122564,12719592,12792656,13608592,13230596,13690104,14075808,14340148,14419664,14267548,14777676,15567892,16544524,16728964,17559780,17728696,17736652,18508452,18384896,19052824,18749116,18964780,19036108,19436968,20340480,20983428,21553308,21981556,22490540,22349280,22165472,22388376,22480304,22839980,23245760,23432148,23586388,23897100,24177924,24601596,25164748,25469936,26188712,26085304,26842808,27194252,27378460,27806360,28666124,29184560,29409368,29701032,29675928,30152004,30478924,30912628,31499792,32174096,32411972,32747572,32634364,33312648,33312412,33894700,34834768,35133040,35611188,36145676,36644220,37015484,37644324,38441672,40195020,41096996,40534324,41334248,41537852,41513528,42204368,42814420,43643617,44617429,45340449,45841573,45746117,46472861,47063233,48593137,48822022,49549174,50201450,50369642,51530272,52043096,51835860,52438352,51865220,52411404,53013336,53780828,55215844,55896544,56266512,56718656,57652336,58334788,58687708,59734748,59647436,60563472,61039968,61909632,62649356,63730360,63392376,64564564,66812860,68046832,68799192,70205400,71525992,73894268,72535608,71083756,70865240,70900572,70926116,72001984,72789596,74673684,75488136,76505260,82399948,83154880,84015736,84883972,85475712,86554988,85229772,87914348,87004904,87091452,87135328,86423944,89626032,92117360,92333212,93919556,94445420,95596504,96657088,96050700,94372472,94475720,94795948,95278980,95898380,96974708,97170500,98560552,101707104,102119060,102474368,104736736,104316542,105250132
 "31000","Nebraska",4,SQINC35,1000,"...","Personal current transfer receipts","Thousands of dollars",73532,71080,67536,63484,66468,68900,72104,75368,132224,92324,73008,73596,78240,80084,81124,80660,78548,78944,84504,84204,84028,83252,83532,84948,90460,93120,95136,100684,104920,108140,110656,111704,119180,120404,123976,125196,132648,141468,142952,153048,143460,158044,167004,170128,164804,172012,178088,182156,181960,184748,185524,189512,201016,202792,208140,208284,212240,212852,215648,221832,231488,225272,228380,230424,237788,234892,235032,236664,246312,245316,276368,262724,267820,268012,277704,306640,327092,335924,346280,354004,369444,393484,402272,409168,423128,429472,431860,432624,449296,513048,506424,521456,527700,575900,569376,576452,591192,593540,606164,687148,709856,734016,751412,768696,788884,828988,868696,900780,952448,1035124,1072364,1085604,1091324,1086536,1116784,1126840,1136260,1148232,1197892,1223948,1257296,1271140,1330820,1359436,1382816,1402836,1501208,1526088,1578808,1596508,1793276,1820984,1858192,1888824,2029728,2046420,2055428,2093024,2203320,2266024,2289144,2329408,2331968,2372604,2418272,2433176,2439768,2485836,2552844,2576952,2619540,2636164,2689304,2704880,2731848,2733268,2759624,2782956,2780364,2783072,2868884,2881380,2899248,2934624,3055840,3090712,3140536,3189644,3307212,3365308,3405588,3454088,3557892,3613348,3649804,3738124,3852840,3933824,3996856,4023776,4161128,4197872,4252596,4266396,4353604,4376768,4394332,4480976,4643184,4688512,4718788,4701832,4896008,5020668,5005988,5027276,5117484,5113448,5183240,5268724,5383112,5479940,5541704,5639092,5760416,5787684,5857240,5900276,5948988,6082652,6162108,6246880,6565512,6733280,6634092,6947560,7053312,7129068,7162136,7239452,7392460,7419144,7483296,7519984,7692536,7798140,7831592,7916436,8161884,8230548,8299940,8379828,8716968,8912628,9066912,9036168,9312624,9349740,9426148,9595056,9782876,11751276,10512900,10279892,10676552,11278332,11089200,11168584,11704772,11787344,11981372,12000048,12054292,12056644,12081148,12177908,12064360,12194880,12182484,12293500,12374112,12314372,12353696,12293320,12564128,12883840,13022756,13126504,13358240,13516736,13592812,13667728,13862516,14018964,14109828,14196404,14474776,14576740,14769500,14990208,15394116,15446952,15544016,15645976,16251087,16479266
 "31000","Nebraska",4,SQINC35,2110,"..."," Social Security benefits","Thousands of dollars",2452,2588,2696,2752,2896,3124,3272,3352,3556,3708,3788,7372,8752,9476,9792,9656,10212,10588,11020,13372,16112,17524,18356,18472,20616,21696,22724,25980,29744,32384,34444,34764,37288,38628,40616,41568,50060,58528,58376,61080,65256,69520,71624,74016,82064,85504,88712,91252,92096,94276,96228,97944,101544,104428,107924,112228,115224,118008,120508,123124,124052,126580,128596,129580,131588,133040,134740,135228,137108,138984,167904,157712,160696,163836,165056,167376,171292,174752,176320,177756,185864,204032,207748,209556,211000,213224,214792,215652,219896,273332,256376,258880,263376,308428,297168,301232,303576,305952,309136,369264,380072,390904,398716,404660,406344,437344,456244,465396,473100,478900,524708,527184,534096,534088,571952,582740,585660,593932,636884,642408,644560,644656,689808,697932,703912,712928,782496,785884,791840,793976,914844,922644,939568,944128,1056740,1063108,1067216,1074800,1147800,1182988,1169744,1179296,1174960,1196212,1214008,1220400,1215216,1237112,1272656,1276912,1299508,1294528,1338548,1343708,1365640,1360140,1380816,1396264,1394464,1398084,1471640,1472816,1477320,1479684,1546136,1551200,1558536,1566680,1644608,1666116,1672892,1679696,1769312,1776616,1781736,1782004,1863708,1882148,1885964,1888132,1961632,1969272,1973292,1982620,2034968,2052408,2055504,2061860,2132412,2143360,2141172,2135356,2195892,2210940,2214532,2232332,2291840,2300000,2312500,2321436,2358764,2366932,2379704,2381220,2411336,2420360,2428688,2437492,2488704,2550880,2547844,2553568,2640704,2652828,2683560,2684136,2759208,2770932,2781764,2794544,2826380,2848688,2854996,2871028,2930572,2958700,2969664,3002612,3086840,3124944,3132756,3149020,3249420,3275440,3287300,3301620,3406232,3441592,3456072,3465796,3539368,3563692,3595572,3624228,3827204,3887156,3916904,3951632,3958964,4000816,4014328,4033700,4049684,4088788,4106372,4134916,4293160,4325040,4353532,4380768,4472972,4498316,4533460,4565036,4648588,4684872,4710564,4758340,4844788,4878392,4910348,4964488,4975944,5014652,5048828,5098396,5142276,5173444,5213956,5265312,5392272,5435712,5480792,5531024,5733510,5774137
 "31000","Nebraska",4,SQINC35,2210,"..."," Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),8780,25452,33180,38932,42732,44744,45520,46116,47032,48428,52672,54240,55480,56328,57544,57832,58948,59756,61080,61520,62416,63184,63360,64440,66148,67988,70772,74616,78712,82856,87104,90800,94504,98476,103084,106980,110636,113692,116548,120016,124336,130120,137052,143732,149956,155728,160464,166224,172420,179272,186404,194688,203352,212572,222712,232444,242764,253336,263448,274104,284672,295128,304312,313992,323564,333252,341712,353016,365160,378072,392520,402448,409800,413780,413232,415692,418176,422000,425068,428920,432176,436296,442544,444800,446512,446984,439948,443140,449684,459672,473524,487200,502112,517668,531276,547952,563480,575480,585936,598352,612296,623660,644080,657020,668664,678772,701960,705304,714808,732644,757840,782776,805336,825180,849764,868228,884956,899376,919344,941756,965240,995076,1025564,1044712,1056420,1056168,1041052,1035248,1037320,1047316,1063360,1080328,1096436,1111668,1133460,1155192,1185400,1224052,1270508,1309508,1343228,1371724,1401204,1423228,1441624,1456164,1474560,1495124,1525288,1565332,1612096,1658220,1705956,1742544,1774124,1809944,1855676,1911592,2220320,2278876,2327040,2363824,2380816,2405300,2432388,2462072,2488496,2522744,2562460,2608004,2658872,2697248,2728500,2752568,2764552,2782348,2801812,2822936,2844808,2864312,2881336,2895936,2917140,2930484,2944940,2960456,2979828,2959444,2984092,3012136,3090940,3153192,3208248,3255656,3288068,3326576,3363376,3398540,3433044,3467356,3502276,3537780,3573760,3611372,3650612,3691428,3736052,3795516,3871948,3965428,4071691,4169734
 "31000","Nebraska",4,SQINC35,2221,"..."," Medicaid 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),12444,19500,24288,26404,24936,24048,23460,23444,24568,25528,29352,31516,38108,44152,46624,49080,47784,50244,49712,51168,56300,57944,57356,60552,62532,60800,64476,64456,65104,70704,68704,69700,75884,83024,85648,88652,90908,93976,95100,100068,104084,98288,107864,115288,121056,129456,130320,127340,127952,132632,136168,138332,153680,157004,159408,160680,157956,155740,155812,158092,162640,167872,174016,181036,188280,196096,204656,214388,225020,232636,237864,239840,239536,241568,246124,253696,263248,275328,288860,303520,316160,334688,353368,372032,373844,404248,418652,468804,446356,475536,502828,516084,551956,567732,621764,626512,624388,619344,606324,646600,658144,653556,658116,617060,688140,767840,733936,713140,707772,694984,736412,804444,873140,942228,962348,1012936,1031868,1003912,1031916,1042696,1025856,1062328,1090516,1088772,1212032,1279112,1214464,1338708,1305024,1294476,1322300,1364096,1423596,1384576,1404124,1391984,1463580,1491304,1447784,1430612,1490220,1454344,1407872,1441528,1368044,1465720,1560692,1471268,1605724,1552784,1539168,1582204,1582804,1581864,1592084,1567068,1639892,1659992,1653696,1599444,1591148,1594632,1656440,1644792,1693220,1664044,1691744,1745424,1734348,1855956,1826524,1900744,1841408,1806264,1799472,1703888,1755508,1857096,1911960,1923464,1916240,1949096,1954400,1933608,1950876,2012008,2024056,2026612,2106016,2128808,2200516,2262232,2258544,2192496,2198028,2156008,2170535,2262535
 "31000","Nebraska",4,SQINC35,2410,"..."," State unemployment insurance compensation","Thousands of dollars",856,944,988,1136,1300,1688,2140,2604,4044,3308,2568,2232,1292,1244,1476,1664,2120,1984,2280,1760,2276,2064,2168,3148,3992,4824,4904,4768,4988,4040,3684,3708,4824,4960,5540,5424,5264,5096,5548,7588,7516,8764,10136,7824,6980,5288,4740,5852,7156,8128,6624,7864,8960,12020,11656,11276,10592,9316,8948,10220,10156,8752,9420,8688,9696,9980,7968,8264,8140,8368,10340,7592,6812,6116,5248,6020,6252,6308,6424,5656,6476,6000,6916,6068,6452,6108,5724,5824,6528,9388,10880,12860,13012,15576,14900,13740,16416,16688,15364,16892,14896,14852,15792,16764,20468,21880,24868,28328,40180,64836,74772,69408,50252,53044,42996,37060,35532,30256,28836,32312,35092,27580,23200,28920,27808,21132,22644,22952,31172,43464,55988,54144,41672,41864,46344,51760,50796,63208,75556,70928,72764,80968,61296,58184,59024,50400,45212,47968,55948,57436,63760,71356,61800,58464,58264,57876,49520,50192,46532,38548,39808,38776,31156,32056,33148,31544,36692,32532,32476,30020,31876,33088,37544,41172,43752,49740,49888,53968,56084,54896,53892,64004,60884,51364,46432,37312,35936,36280,39336,41792,40628,41500,46144,45896,42456,49128,47008,39548,42552,43024,42204,43404,45420,43444,46724,49180,46108,46800,47008,47016,52576,57680,69100,74976,86420,100836,108228,164756,145144,150384,160196,168376,168300,161516,136288,126164,125332,121640,117292,115092,113608,104764,90572,92712,88888,89580,91732,90736,94576,94244,98932,100464,154868,171148,204364,289392,305752,335688,386028,334640,331976,333232,314776,298236,282000,287928,262784,234192,199116,181300,188332,139316,127200,126184,110468,104900,96804,91576,88140,88684,90136,86692,81056,76744,76648,79660,79256,79912,80556,79716,79180,72280,68812,68548,70602,73475
 "31000","Nebraska",4,SQINC35,6000,"..."," All other personal current transfer receipts","Thousands of dollars",70224,67548,63852,59596,62272,64088,66692,69412,124624,85308,66652,63992,68196,69364,69856,69340,66216,66372,71204,69072,65640,63664,63008,63328,65852,66600,67508,69936,70188,71716,72528,73232,77068,76816,77820,78204,77324,77844,79028,84380,70688,79760,85244,88288,75760,81220,84636,85052,82708,82344,82672,83704,90512,86344,88560,84780,86424,85528,86192,88488,97280,89940,90364,92156,96504,91872,92324,93172,101064,97964,98124,97420,100312,98060,98620,107792,116368,115932,120804,125848,131584,137336,140576,145116,153004,155900,155864,154820,152884,152996,155932,163556,165296,166328,171432,174852,183272,180932,186164,201488,206008,209492,211568,215336,227184,228720,243368,257412,279784,326464,304892,314768,327896,318588,313024,312464,312912,309608,313512,323800,341296,349656,359744,364660,373784,380112,397616,404612,429000,428336,471816,475572,492448,499272,511652,509084,505152,508392,520232,540524,551244,559124,571144,579456,594764,604188,613728,628884,648368,659040,664080,667244,675608,677692,671112,664568,661724,659064,654992,659616,677952,685080,694964,709516,739784,745440,754336,769244,782692,786532,783972,793792,791256,792960,793368,813916,848808,865152,883316,885892,891688,891560,881848,873256,889976,884928,891232,911056,963528,981576,993916,1008540,1046488,1054236,1049824,1037600,1045300,1034204,1035356,1043652,1067952,1092128,1116912,1154176,1207128,1233904,1254092,1261620,1253960,1267236,1285772,1322808,1373168,1416856,1306420,1452156,1479648,1475676,1471304,1474264,1507728,1522380,1530588,1530124,1550000,1563752,1582856,1619028,1693408,1726224,1790028,1772924,1788612,1799880,1802992,1809876,1828120,1859328,1903944,1990740,2073276,3982512,2607916,2309444,2346220,2744544,2484348,2529252,3004080,3074908,3176816,3165388,3151804,3141264,3119696,3113704,2856928,2849208,2858372,2870232,2891572,2911032,2909472,2886076,2958624,3083780,3095180,3097468,3221004,3273988,3274552,3284400,3421596,3448204,3458020,3453956,3573468,3583204,3623860,3691520,3928068,3950948,3924436,3924968,4204749,4199385
"Note: See the included footnote file."
"SQINC35: Personal Current Transfer Receipts "
"Last updated: September 24, 2019-- new statistics for 2019:Q2; revised statistics for 1998:Q1-2019:Q1. "
