GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "41000","Oregon",8,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",1343784,1363044,1411128,1423436,1385904,1370196,1362968,1357328,1404812,1461268,1539932,1603556,1674548,1726072,1743512,1770232,1784744,1797796,1835524,1906604,1865680,1897076,1899920,1889928,1870360,1866928,1871732,1910352,1960052,2012212,2059432,2107732,2137236,2176400,2200320,2251744,2156848,2171772,2193900,2188988
 "41000","Oregon",8,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",52184,51084,56596,60204,51516,50260,51660,53356,55360,54504,55280,54344,55804,56972,57600,56428,58796,58872,58308,54504,55596,55676,55516,52692,56048,54304,52224,51896,52356,51704,52852,52928,51248,52388,52140,51652,54284,53304,54696,55344
 "41000","Oregon",8,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",1291600,1311960,1354532,1363232,1334388,1319936,1311308,1303972,1349452,1406764,1484652,1549212,1618744,1669100,1685912,1713804,1725948,1738924,1777216,1852100,1810084,1841400,1844404,1837236,1814312,1812624,1819508,1858456,1907696,1960508,2006580,2054804,2085988,2124012,2148180,2200092,2102564,2118468,2139204,2133644
 "41000","Oregon",8,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",1132196,1149204,1185532,1187944,1147040,1129636,1116824,1108104,1162896,1216212,1286744,1342432,1400076,1440660,1446764,1465552,1470368,1477980,1510436,1580816,1535292,1565092,1567456,1557156,1529500,1523580,1524860,1559676,1605588,1654008,1695616,1737364,1757172,1788744,1805836,1851972,1748220,1757368,1770592,1756680
 "41000","Oregon",8,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",5928,6164,6324,6396,4928,4864,4928,5052,5328,5516,5704,5900,5856,6040,6164,6352,5892,5944,6052,6052,5880,5988,6100,6200,6820,6940,6932,6880,5984,5936,5936,6044,6588,6688,6744,6748,6440,6384,6440,6536
 "41000","Oregon",8,SQINC7H,200,"B","   Mining","Thousands of dollars",5356,5020,5656,5592,6288,6004,5096,4680,4352,5400,5652,5804,5696,5768,5964,6096,6020,5448,5648,5980,6264,6264,6388,6152,6560,6356,6256,6384,6480,6788,6876,7088,7164,7496,7300,7576,7120,7224,7368,7024
 "41000","Oregon",8,SQINC7H,300,"C","   Construction","Thousands of dollars",78612,83420,86868,87148,85300,80988,79820,80336,85116,91552,100480,106684,110360,115504,117512,119980,107832,107788,111384,113788,107752,106308,106876,109300,103588,104564,103556,105808,104240,108780,110240,109264,120788,127076,129720,130420,123484,124424,123416,123448
 "41000","Oregon",8,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",452568,455472,470732,471012,442964,424588,423512,413656,446392,476388,512012,546060,571236,591580,591296,595652,598272,599620,612388,665164,621660,632820,627192,609496,608992,601892,596444,615948,646832,668740,681936,704548,694380,703760,710136,738748,669180,665868,666380,651848
 "41000","Oregon",8,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",155620,153248,161256,161296,159384,166212,157680,152852,163420,168192,178228,181812,190312,200924,196632,199148,206756,205328,212644,216400,214316,223112,223988,222760,215656,213948,214824,216964,219024,226308,233752,238940,249004,251372,248012,255040,249880,253168,255688,253740
 "41000","Oregon",8,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",271736,278420,285252,286328,282112,280904,278316,278684,282132,290436,303500,309092,323516,327116,329340,333780,337776,343752,348328,355684,352272,358592,362612,366800,359636,358404,359908,363392,375704,384624,396068,404444,410024,416200,421168,425796,410728,415008,422500,423132
 "41000","Oregon",8,SQINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",38152,39340,40372,40468,42072,42232,42264,43324,45336,47008,48576,50452,51884,52512,53244,54804,55480,56436,57796,59092,60480,61908,62964,63992,63388,64840,66744,68000,68556,69764,71428,72508,75392,76964,77988,79604,78408,79496,80680,82028
 "41000","Oregon",8,SQINC7H,800,"I","   Services","Thousands of dollars",124224,128120,129072,129704,123992,123844,125208,129520,130820,131720,132592,136628,141216,141216,146612,149740,152340,153664,156196,158656,166668,170100,171336,172456,164860,166636,170196,176300,178768,183068,189380,194528,193832,199188,204768,208040,202980,205796,208120,208924
 "41000","Oregon",8,SQINC7H,900,"...","  Government and government enterprises","Thousands of dollars",159404,162756,169000,175288,187348,190300,194484,195868,186556,190552,197908,206780,218668,228440,239148,248252,255580,260944,266780,271284,274792,276308,276948,280080,284812,289044,294648,298780,302108,306500,310964,317440,328816,335268,342344,348120,354344,361100,368612,376964
 "41000","Oregon",8,SQINC7H,910,"...","   Federal civilian","Thousands of dollars",52732,53108,54064,55540,57804,59152,59776,59748,52400,53392,55936,59984,62640,66908,70444,73320,73072,74564,75308,75300,77112,76300,75500,74712,76268,75972,76364,77440,80016,81632,83108,84464,90580,91660,92460,92980,93724,94668,96244,98452
 "41000","Oregon",8,SQINC7H,920,"...","   Military","Thousands of dollars",12244,12400,12624,12964,11788,12104,12336,12508,13196,14184,16020,18688,24652,27760,30308,32364,32344,33444,34072,34272,31588,31320,31064,30792,31820,31560,31336,31132,31436,31372,31388,31520,32840,32972,33000,32920,32484,32384,32368,32452
 "41000","Oregon",8,SQINC7H,930,"...","   State and local","Thousands of dollars",94428,97248,102312,106784,117756,119044,122372,123612,120960,122976,125952,128108,131376,133772,138396,142568,150164,152936,157400,161712,166092,168688,170384,174576,176724,181512,186948,190208,190656,193496,196468,201456,205396,210636,216884,222220,228136,234048,240000,246060
"Note: See the included footnote file."
"SQINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1948:Q1-1957:Q4. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
