GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "11000","District of Columbia",2,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",1472508,1494884,1529860,1554792,1601008,1617860,1621896,1627180,1587848,1634632,1719836,1822728,1772684,1858868,1926412,1988288,2021660,2055172,2088000,2113984,2061696,2069744,2066504,2062536,1985336,1984752,1997920,2028476,2009436,2052356,2096348,2133864,2147892,2182332,2206548,2232084,2236736,2259192,2289128,2314024
 "11000","District of Columbia",2,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",212,208,228,244,172,168,172,180,156,152,156,152,140,144,144,144,124,116,116,104,92,92,96,96,80,80,80,80,68,64,64,64,48,48,48,48,32,32,32,32
 "11000","District of Columbia",2,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",1472296,1494676,1529632,1554548,1600836,1617692,1621724,1627000,1587692,1634480,1719680,1822576,1772544,1858724,1926268,1988144,2021536,2055056,2087884,2113880,2061604,2069652,2066408,2062440,1985256,1984672,1997840,2028396,2009368,2052292,2096284,2133800,2147844,2182284,2206500,2232036,2236704,2259160,2289096,2313992
 "11000","District of Columbia",2,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",694964,710188,729116,731348,741472,738692,731288,734656,744668,768680,803180,829112,825272,842364,851448,865680,870340,877984,896160,919024,903272,921260,927888,932736,922140,923888,931624,950444,923080,948248,975352,995840,1000656,1021460,1034800,1053172,1047772,1058696,1070460,1070452
 "11000","District of Columbia",2,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",436,456,472,476,464,460,464,472,380,396,404,420,384,396,400,416,232,232,240,240,512,524,532,544,564,560,560,560,156,152,152,152,268,272,280,276,360,360,360,364
 "11000","District of Columbia",2,SQINC7H,200,"B","   Mining","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "11000","District of Columbia",2,SQINC7H,300,"C","   Construction","Thousands of dollars",55864,59276,61728,61932,67196,63796,62872,63276,72400,77880,85484,90744,77960,81592,83012,84768,75520,75488,78000,79696,77972,76924,77336,79088,71648,72328,71628,73184,74568,77820,78864,78172,76352,80328,82000,82444,84848,85492,84800,84820
 "11000","District of Columbia",2,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",65976,66400,68624,68660,73664,70600,70424,68780,66252,70704,75988,81044,77116,79860,79824,80404,81496,81684,83420,90608,87968,89536,88744,86244,85420,84428,83664,86400,85660,88568,90316,93308,85836,86988,87780,91320,95200,94732,94800,92732
 "11000","District of Columbia",2,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",106456,104828,110312,110348,111612,116384,110416,107028,107400,110532,117132,119500,119672,126348,123648,125228,128740,127848,132404,134752,140956,146732,147316,146508,145644,144496,145088,146540,140432,145112,149876,153200,149760,151196,149160,153396,153412,155432,156992,155784
 "11000","District of Columbia",2,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",237124,242952,248912,249840,253616,252536,250200,250536,251948,259360,271020,276012,286900,290100,292072,296008,299092,304376,308428,314944,308272,313800,317312,320992,310584,309516,310812,313832,301464,308624,317796,324524,332540,337548,341584,345328,339700,343240,349428,349960
