GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2
 "44000","Rhode Island",1,SQINC6N,1,"...","Compensation of employees (thousands of dollars, seasonally adjusted)","Thousands of dollars",17103532,17323376,17659852,17956432,17930440,18299688,18692396,18970268,19565716,19615920,20003680,20100512,20455012,20602632,20675668,20821492,21185388,21503596,21777020,21994080,22478188,22547452,22952292,23545896,23492628,23853796,24459472,23998724,24457912,24755704,24861212,25152096,25268888,26072908,26639200,26455128,27280992,26825048,26754624,26716440,27515476,27164836,26910128,27329436,25883188,26097712,26263216,26629820,26484696,27244000,27654384,27655532,27142100,27856124,27883220,27617516,28057280,28237424,28257868,28652416,29044048,29040624,29173360,29405164,30293060,30193096,30319700,31168584,31321452,31702132,31647252,32130084,31792696,32270548,32596000,32536528,32555916,33097184,33635064,33776548,34000516,34196304,33770484,34856496,35254076,35707793
 "44000","Rhode Island",1,SQINC6N,5,"..."," Wages and salaries","Thousands of dollars",13943160,14117808,14398340,14640436,14622304,14915664,15221996,15446640,15940540,15966492,16285264,16356356,16647696,16751400,16778108,16876948,17120884,17364104,17569248,17718976,18105276,18187120,18523540,18993012,18869632,19148748,19621152,19231532,19560684,19781328,19847344,20056948,20160444,20771820,21226752,21046244,21755584,21360768,21278968,21237540,21875108,21580304,21402392,21820928,20631208,20861992,20965188,21190000,20877088,21433468,21778972,21836164,21518384,22194400,22280704,22061920,22438484,22585480,22612256,23011872,23341356,23350660,23448324,23657520,24397288,24317404,24427928,25170368,25311200,25633052,25560320,25949524,25667888,26084576,26377616,26332084,26431740,26898552,27374532,27474208,27642812,27754008,27386260,28301428,28647444,29024974
 "44000","Rhode Island",1,SQINC6N,6,"..."," Supplements to wages and salaries","Thousands of dollars",3160372,3205568,3261512,3315996,3308136,3384024,3470400,3523628,3625176,3649428,3718416,3744156,3807316,3851232,3897560,3944544,4064504,4139492,4207772,4275104,4372912,4360332,4428752,4552884,4622996,4705048,4838320,4767192,4897228,4974376,5013868,5095148,5108444,5301088,5412448,5408884,5525408,5464280,5475656,5478900,5640368,5584532,5507736,5508508,5251980,5235720,5298028,5439820,5607608,5810532,5875412,5819368,5623716,5661724,5602516,5555596,5618796,5651944,5645612,5640544,5702692,5689964,5725036,5747644,5895772,5875692,5891772,5998216,6010252,6069080,6086932,6180560,6124808,6185972,6218384,6204444,6124176,6198632,6260532,6302340,6357704,6442296,6384224,6555068,6606632,6682819
 "44000","Rhode Island",1,SQINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",1984012,2017432,2052496,2092812,2092912,2149116,2211564,2253036,2316768,2340376,2386584,2407376,2448604,2493000,2545880,2590936,2694804,2758884,2818160,2878784,2941952,2917108,2964788,3059296,3118380,3184552,3280384,3233644,3328424,3385548,3413832,3475428,3479980,3627248,3704184,3713828,3783344,3764952,3787224,3792260,3915204,3880984,3804664,3766228,3579064,3529972,3580256,3704084,3862608,4032424,4085556,4043940,3827772,3830968,3767844,3736072,3751288,3772688,3768016,3735452,3777320,3761112,3788320,3795532,3898408,3882228,3885372,3931844,3939608,3961636,3977172,4036340,4014924,4050676,4062200,4051256,3974520,4019800,4056784,4093444,4154196,4234940,4200856,4315840,4321713,4369616
 "44000","Rhode Island",1,SQINC6N,8,"...","  Employer contributions for government social insurance","Thousands of dollars",1176360,1188136,1209016,1223184,1215224,1234908,1258836,1270592,1308408,1309052,1331832,1336780,1358712,1358232,1351680,1353608,1369700,1380608,1389612,1396320,1430960,1443224,1463964,1493588,1504616,1520496,1557936,1533548,1568804,1588828,1600036,1619720,1628464,1673840,1708264,1695056,1742064,1699328,1688432,1686640,1725164,1703548,1703072,1742280,1672916,1705748,1717772,1735736,1745000,1778108,1789856,1775428,1795944,1830756,1834672,1819524,1867508,1879256,1877596,1905092,1925372,1928852,1936716,1952112,1997364,1993464,2006400,2066372,2070644,2107444,2109760,2144220,2109884,2135296,2156184,2153188,2149656,2178832,2203748,2208896,2203508,2207356,2183368,2239228,2284919,2313203
 "44000","Rhode Island",1,SQINC6N,81,"111-112"," Farm compensation","Thousands of dollars",13244,13224,13056,12768,12104,11768,11792,12100,13060,13744,14328,14740,14508,14744,14856,14844,18600,18404,18224,18036,16424,16420,16576,16896,15760,16088,16316,16400,13224,13208,13196,13152,14888,15048,15420,16040,17328,17956,18388,18620,17212,17228,17224,17232,16520,16488,16440,16364,16396,16128,15728,15188,13312,13180,13500,14304,18560,19576,20120,20236,20272,20100,20112,20276,21468,21640,21616,21364,18112,17916,17900,18072,19876,20268,20668,21068,16020,16212,16280,16244,16056,16016,16084,16312,16618,16834
 "44000","Rhode Island",1,SQINC6N,82,"..."," Nonfarm compensation","Thousands of dollars",17090288,17310152,17646796,17943664,17918336,18287920,18680604,18958168,19552656,19602176,19989352,20085772,20440504,20587888,20660812,20806648,21166788,21485192,21758796,21976044,22461764,22531032,22935716,23529000,23476868,23837708,24443156,23982324,24444688,24742496,24848016,25138944,25254000,26057860,26623780,26439088,27263664,26807092,26736236,26697820,27498264,27147608,26892904,27312204,25866668,26081224,26246776,26613456,26468300,27227872,27638656,27640344,27128788,27842944,27869720,27603212,28038720,28217848,28237748,28632180,29023776,29020524,29153248,29384888,30271592,30171456,30298084,31147220,31303340,31684216,31629352,32112012,31772820,32250280,32575332,32515460,32539896,33080972,33618784,33760304,33984460,34180288,33754400,34840184,35237458,35690959
 "44000","Rhode Island",1,SQINC6N,90,"113-814","  Private nonfarm compensation","Thousands of dollars",13797752,14010692,14345896,14533960,14480788,14764700,15123304,15304052,15754744,15823668,16133820,16201368,16599328,16619700,16562164,16768840,17031700,17296456,17521532,17662300,18026916,18099096,18463700,18972304,18801988,19096256,19624240,19326608,19698660,19946916,19970740,20141168,20371088,21005468,21557100,21219064,22076192,21518800,21478536,21447156,22152608,21780692,21486160,21976596,20556312,20824680,20983692,21243508,21078228,21587612,22112172,22003484,21602648,22234148,22242372,22148992,22449372,22704348,22692664,23140748,23441128,23439804,23545524,23827692,24609004,24460088,24508624,25384468,25459292,25871848,25676948,26183076,25889624,26401740,26712576,26378980,26554308,26936488,27505684,27505732,27771316,27814100,27396556,28514548,28891385,29304266
 "44000","Rhode Island",1,SQINC6N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",24168,24172,24572,25072,26500,26828,26784,27532,26084,25672,30808,40376,(D),(D),(D),(D),(D),(D),(D),(D),24144,24148,24552,25712,27400,27860,28284,27504,26860,26164,25568,26192,28012,28784,31664,30244,28096,27600,27772,28424,26588,26852,26284,26156,26836,27200,28472,27896,(D),(D),(D),(D),(D),(D),(D),(D),31104,32740,30936,29400,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "44000","Rhode Island",1,SQINC6N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",10808,10872,11128,11744,11604,11968,12028,12124,12652,12808,12956,13336,(D),(D),(D),(D),(D),(D),(D),(D),11304,10448,10476,10796,10832,11376,10800,10900,12592,13688,14788,15128,15552,15612,15896,17296,16380,18084,17548,17072,16692,16388,14868,14080,12520,11524,12436,12444,(D),(D),(D),(D),(D),(D),(D),(D),12132,12700,12624,12572,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
