GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "19000","Iowa",4,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",1543868,1566200,1624240,1641000,1641592,1624964,1616584,1612236,1633544,1695292,1781884,1849200,1918360,1973220,1993156,2023244,2030456,2045536,2088216,2165620,2140264,2176752,2181368,2171516,2155120,2152404,2159224,2203168,2238712,2297560,2351492,2405752,2402968,2448644,2477352,2534604,2545752,2563312,2589552,2583336
 "19000","Iowa",4,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",85524,83712,92756,98668,84084,82040,84324,87088,81044,79788,80936,79564,76312,77916,78768,77168,76088,76204,75464,70536,74404,74524,74304,70524,68696,66560,64004,63596,63576,62772,64176,64276,57572,58844,58572,58028,64912,63740,65404,66184
 "19000","Iowa",4,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",1458344,1482488,1531484,1542332,1557508,1542924,1532260,1525148,1552500,1615504,1700948,1769636,1842048,1895304,1914388,1946076,1954368,1969332,2012752,2095084,2065860,2102228,2107064,2100992,2086424,2085844,2095220,2139572,2175136,2234788,2287316,2341476,2345396,2389800,2418780,2476576,2480840,2499572,2524148,2517152
 "19000","Iowa",4,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",1263232,1282824,1323448,1326200,1338292,1320472,1304600,1295676,1327956,1386480,1464016,1523860,1589856,1633680,1641344,1663204,1663380,1672376,1708668,1785112,1753596,1787632,1791248,1780768,1762988,1756960,1759404,1798912,1830832,1885536,1932968,1979484,1978916,2015676,2036056,2086764,2094540,2105460,2121544,2105312
 "19000","Iowa",4,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",3044,3168,3252,3292,3672,3628,3672,3756,3976,4124,4260,4400,4680,4824,4928,5068,5864,5916,6028,6032,5864,5972,6084,6188,6740,6848,6856,6800,7112,7048,7048,7180,6096,6192,6244,6244,7812,7748,7812,7932
 "19000","Iowa",4,SQINC7H,200,"B","   Mining","Thousands of dollars",9484,8884,10016,9900,10896,10412,8836,8116,7600,9436,9884,10144,9308,9416,9736,9964,13236,11988,12424,13148,11472,11472,11696,11268,12032,11652,11464,11704,12316,12892,13056,13452,14004,14652,14268,14816,14252,14452,14748,14056
 "19000","Iowa",4,SQINC7H,300,"C","   Construction","Thousands of dollars",89676,95168,99100,99424,94904,90100,88792,89364,91528,98444,108044,114716,108912,113984,115964,118400,110284,110240,113912,116380,114580,113040,113644,116232,121388,122524,121340,123976,131080,136792,138628,137404,149992,157804,161092,161960,149352,150500,149272,149308
 "19000","Iowa",4,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",436172,438968,453676,453932,462936,443736,442612,432316,442308,472024,507316,541048,589432,610420,610140,614624,625292,626712,640052,695220,678868,691052,684900,665584,656444,648796,642912,663948,688428,711748,725796,749848,750156,760300,767184,798092,803460,799488,800112,782656
 "19000","Iowa",4,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",184880,182060,191576,191628,191724,199932,189668,183856,188464,193960,205540,209680,213924,225852,221020,223848,227836,226256,234324,238468,232556,242100,243056,241728,229420,227608,228536,230820,222928,230348,237924,243200,242952,245272,241984,248840,250892,254200,256732,254776
 "19000","Iowa",4,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",345052,353540,362212,363580,363540,361996,358656,359136,370980,381892,399068,406432,421244,425944,428824,434608,422636,430100,435836,445036,432656,440412,445348,450504,453700,452136,454032,458440,464784,475824,489972,500344,483476,490752,496620,502068,504868,510120,519332,520116
