GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "48000","Texas",6,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",5261020,5311668,5536312,5592320,5769956,5721948,5637444,5611352,5857132,6141040,6470524,6751992,7162940,7411888,7556480,7712560,8162796,8184824,8360184,8607912,8574284,8683776,8710372,8665076,8739568,8707428,8719860,8873068,9138164,9368392,9569772,9770192,10065064,10266216,10349524,10563364,10757260,10836448,10949720,10908072
 "48000","Texas",6,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",321936,315128,349184,371448,318572,310828,319488,329956,344072,338728,343584,337764,321708,328440,332044,325312,299088,299516,296616,277256,269120,269508,268732,255088,253732,245808,236400,234892,247896,244788,250228,250620,218536,223352,222328,220260,238348,234024,240136,243036
 "48000","Texas",6,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",4939084,4996540,5187128,5220872,5451384,5411120,5317956,5281396,5513060,5802312,6126940,6414228,6841232,7083448,7224436,7387248,7863708,7885308,8063568,8330656,8305164,8414268,8441640,8409988,8485836,8461620,8483460,8638176,8890268,9123604,9319544,9519572,9846528,10042864,10127196,10343104,10518912,10602424,10709584,10665036
 "48000","Texas",6,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",4137644,4180608,4344364,4349280,4465576,4406080,4292592,4247444,4417060,4666184,4915124,5098692,5455420,5596220,5644180,5730128,6127668,6104652,6248204,6495892,6490676,6602432,6634996,6600316,6621372,6588624,6594516,6736556,6906636,7121584,7297360,7467852,7781952,7949724,8005816,8201232,8376328,8435144,8511860,8430520
 "48000","Texas",6,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",9700,10080,10340,10468,11528,11384,11528,11824,10744,11120,11504,11896,12660,13052,13320,13716,14236,14372,14640,14640,14744,15020,15280,15560,15500,15768,15764,15632,15656,15520,15520,15780,15300,15552,15676,15680,16144,16016,16144,16396
 "48000","Texas",6,SQINC7H,200,"B","   Mining","Thousands of dollars",385600,361156,406820,402200,453048,432676,367268,337236,356624,442376,463568,476040,499956,505620,523156,535056,613936,556228,576528,610124,606480,606480,618556,595644,650476,629476,619340,632384,647488,677804,686472,707404,719848,752928,733212,761388,753012,763452,778780,742552
 "48000","Texas",6,SQINC7H,300,"C","   Construction","Thousands of dollars",379832,403084,419724,421092,393672,373760,368340,370724,379448,408144,447972,475596,540416,565576,575408,587528,624004,623760,644536,658460,587988,580128,583224,596464,548828,554008,548636,560524,562900,587404,595320,590040,609752,641496,654868,658392,693024,698316,692628,692820
 "48000","Texas",6,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",964536,970724,1003236,1003824,1044776,1001424,998896,975648,1019924,1088456,1169844,1247632,1359524,1407940,1407280,1417648,1517116,1520540,1552924,1686776,1735192,1766328,1750612,1701236,1789064,1768200,1752188,1809500,1858328,1921264,1959188,2024116,2137352,2166228,2185852,2273936,2401752,2389868,2391716,2339552
 "48000","Texas",6,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",652884,642920,676528,676728,678276,707304,671020,650452,664140,683536,724320,738912,773164,816260,798824,809040,863088,857104,887656,903344,893600,930244,933940,928820,907564,900392,904076,913100,906440,936620,967408,988868,1025200,1034984,1021120,1050056,1063944,1077940,1088700,1080376
 "48000","Texas",6,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",1053004,1078912,1105360,1109524,1126552,1121756,1111416,1112896,1162008,1196180,1249988,1273028,1345216,1360208,1369436,1387884,1467472,1493396,1513292,1545248,1533208,1560720,1578212,1596484,1590724,1585244,1591892,1607348,1663820,1703336,1753980,1791116,1871072,1899232,1921928,1943000,1941568,1961772,1997172,2000168
