GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "55000","Wisconsin",3,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",2849232,2887124,2988208,3009332,2959328,2906200,2893092,2871440,2986252,3123264,3303384,3455892,3630176,3743892,3776860,3830944,3861584,3886456,3969448,4166360,4136116,4206184,4204388,4165148,4080508,4068264,4071840,4167940,4264148,4386076,4485036,4597764,4652204,4736580,4790804,4920432,4912036,4934128,4972572,4938788
 "55000","Wisconsin",3,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",76356,74736,82812,88096,74796,72972,75004,77468,71360,70240,71252,70044,70928,72420,73216,71720,72436,72540,71844,67152,65720,65820,65620,62284,60704,58816,56560,56204,54544,53864,55056,55136,54956,56164,55900,55388,54984,53988,55404,56064
 "55000","Wisconsin",3,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",2772876,2812388,2905396,2921236,2884532,2833228,2818088,2793972,2914892,3053024,3232132,3385848,3559248,3671472,3703644,3759224,3789148,3813916,3897604,4099208,4070396,4140364,4138768,4102864,4019804,4009448,4015280,4111736,4209604,4332212,4429980,4542628,4597248,4680416,4734904,4865044,4857052,4880140,4917168,4882724
 "55000","Wisconsin",3,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",2502156,2535088,2616072,2620480,2578840,2523176,2500564,2473800,2593900,2725288,2892656,3033236,3163736,3258116,3270312,3308864,3345348,3360624,3433384,3626124,3626512,3692792,3689152,3646456,3556336,3537612,3533064,3622516,3718984,3834664,3925248,4026872,4080652,4152924,4195052,4314984,4294964,4306544,4331228,4283484
 "55000","Wisconsin",3,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",3972,4128,4228,4288,4488,4436,4488,4596,4668,4836,5008,5176,5332,5492,5604,5776,6128,6184,6292,6296,6552,6664,6788,6904,7272,7396,7396,7336,7224,7168,7168,7288,7632,7760,7820,7824,8224,8160,8224,8356
 "55000","Wisconsin",3,SQINC7H,200,"B","   Mining","Thousands of dollars",9696,9084,10220,10108,11692,11168,9480,8700,9476,11752,12320,12648,13580,13736,14212,14532,16644,15076,15628,16532,17328,17328,17664,17012,16840,16292,16032,16368,17284,18092,18320,18880,19228,20116,19588,20344,19912,20188,20600,19632
 "55000","Wisconsin",3,SQINC7H,300,"C","   Construction","Thousands of dollars",132092,140180,145964,146444,157148,149208,147040,147992,151848,163336,179268,190324,197376,206560,210156,214580,208268,208192,215116,219772,228872,225812,227020,232180,219548,221624,219472,224228,253296,264324,267892,265516,273768,288020,294024,295616,281848,284004,281688,281768
 "55000","Wisconsin",3,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",1359648,1368368,1414204,1415028,1347708,1291796,1288544,1258548,1342396,1432596,1539716,1642104,1728572,1790132,1789296,1802472,1833492,1837632,1876772,2038528,2008164,2044188,2026004,1968856,1891988,1869928,1852996,1913604,1970872,2037612,2077836,2146700,2187024,2216580,2236656,2326788,2291316,2279968,2281732,2231968
 "55000","Wisconsin",3,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",246964,243192,255912,255988,252620,263436,249916,242252,247916,255156,270380,275828,279288,294852,288556,292244,301604,299508,310188,315664,312436,325252,326548,324752,315160,312668,313956,317084,315160,325652,336360,343832,349576,352912,348184,358052,362180,366948,370600,367780
 "55000","Wisconsin",3,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",463552,474952,486604,488436,495232,493120,488572,489224,508760,523728,547284,557368,580292,586760,590740,598700,592424,602892,610924,623820,627980,639252,646416,653908,658196,655932,658676,665072,682540,698752,719528,734752,731828,742844,751716,759964,772848,780892,794984,796184
