GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "22000","Louisiana",5,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",1548456,1564820,1627184,1640220,1699152,1683428,1657520,1646804,1680984,1761688,1854604,1931116,2001720,2068900,2103232,2145296,2260200,2265964,2317292,2393916,2485164,2519844,2527712,2516808,2509084,2502460,2508248,2556076,2569092,2639048,2698124,2758076,2928660,2990844,3014952,3081476,3294956,3323148,3358144,3343700
 "22000","Louisiana",5,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",42764,41856,46380,49336,42276,41252,42400,43800,48484,47724,48412,47584,42584,43476,43956,43060,47684,47756,47292,44208,46872,46944,46808,44428,45216,43808,42128,41860,40896,40384,41284,41348,41832,42764,42568,42164,41304,40556,41620,42116
 "22000","Louisiana",5,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",1505692,1522964,1580804,1590884,1656876,1642176,1615120,1603004,1632500,1713964,1806192,1883532,1959136,2025424,2059276,2102236,2212516,2218208,2270000,2349708,2438292,2472900,2480904,2472380,2463868,2458652,2466120,2514216,2528196,2598664,2656840,2716728,2886828,2948080,2972384,3039312,3253652,3282592,3316524,3301584
 "22000","Louisiana",5,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",1287036,1299840,1349440,1351112,1401584,1382636,1349864,1335648,1350920,1424296,1501632,1559780,1593124,1636820,1648612,1673144,1768652,1763460,1805548,1878852,1958956,1992844,2001116,1989784,2014460,2004428,2005240,2048640,2060800,2125612,2177828,2228768,2353164,2405392,2420040,2479424,2655488,2675304,2698900,2672272
 "22000","Louisiana",5,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",8072,8396,8612,8720,9712,9588,9712,9960,9752,10096,10452,10804,10792,11132,11360,11700,11600,11712,11928,11924,11904,12120,12340,12560,12168,12368,12372,12268,11920,11820,11820,12016,12032,12224,12320,12320,11760,11672,11760,11948
 "22000","Louisiana",5,SQINC7H,200,"B","   Mining","Thousands of dollars",93604,87664,98756,97628,117692,112400,95400,87604,89176,110624,115916,119036,117856,119184,123324,126128,147448,133584,138456,146532,159140,159140,162324,156300,185396,179404,176516,180232,201224,210644,213336,219848,245004,256276,249564,259148,275672,279500,285112,271856
 "22000","Louisiana",5,SQINC7H,300,"C","   Construction","Thousands of dollars",102964,109272,113780,114156,128720,122204,120428,121208,111484,119916,131620,139728,150412,157412,160152,163520,176400,176336,182208,186144,209932,207116,208224,212952,193092,194920,193028,197212,174788,182392,184852,183212,214224,225384,230080,231324,286780,288968,286620,286700
 "22000","Louisiana",5,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",375288,377692,390348,390576,375288,359724,358816,350468,357120,381112,409608,436852,435428,450932,450720,454052,484916,486012,496360,539148,565496,575636,570520,554428,563264,556692,551656,569700,557704,576588,587964,607452,614392,622692,628332,653652,678760,675400,675928,661180
 "22000","Louisiana",5,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",226864,223404,235080,235156,230672,240540,228204,221204,224144,230692,244456,249376,266468,281320,275308,278832,296604,294548,305056,310448,308496,321148,322424,320652,315936,313444,314724,317868,316916,327472,338232,345740,367060,370556,365600,375964,397904,403136,407156,404048
 "22000","Louisiana",5,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",277960,284792,291780,292876,309816,308496,305652,306064,312208,321388,335848,342036,347108,350976,353360,358124,367524,374012,378996,387004,397204,404336,408864,413592,427540,426064,427848,432004,444752,455308,468848,478780,504484,512072,518188,523876,552024,557772,567836,568688
 "22000","Louisiana",5,SQINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",47060,48532,49804,49924,53788,53996,54032,55396,57704,59824,61832,64212,66032,66836,67760,69748,72292,73544,75316,77004,80232,82128,83528,84884,86848,88844,91440,93168,95864,97556,99864,101380,107196,109432,110896,113184,120648,122320,124144,126212
 "22000","Louisiana",5,SQINC7H,800,"I","   Services","Thousands of dollars",155224,160088,161280,162076,175896,175688,177620,183744,189332,190644,191900,197736,199028,199028,206628,211040,211868,213712,217228,220648,226552,231220,232892,234416,230216,232692,237656,246188,257632,263832,272912,280340,288772,296756,305060,309956,331940,336536,340344,341640
 "22000","Louisiana",5,SQINC7H,900,"...","  Government and government enterprises","Thousands of dollars",218656,223124,231364,239772,255292,259540,265256,267356,281580,289668,304560,323752,366012,388604,410664,429092,443864,454748,464452,470856,479336,480056,479788,482596,449408,454224,460880,465576,467396,473052,479012,487960,533664,542688,552344,559888,598164,607288,617624,629312
 "22000","Louisiana",5,SQINC7H,910,"...","   Federal civilian","Thousands of dollars",61912,62348,63476,65216,67604,69168,69904,69864,65796,67048,70236,75332,84364,90104,94864,98736,93640,95556,96500,96492,100140,99068,98044,97024,89848,89500,89960,91236,98472,100464,102292,103956,102200,103420,104320,104904,110120,111236,113084,115672
