GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "09000","Connecticut",1,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",2304404,2337260,2413388,2426300,2274592,2228100,2221100,2205716,2302796,2413332,2555440,2682360,2880212,2967644,2991532,3032504,3121476,3141500,3208716,3384152,3493344,3552292,3547440,3508048,3466252,3455540,3457452,3544244,3568744,3672264,3754256,3850404,3959392,4031796,4080192,4193172,4274576,4290436,4319056,4286024
 "09000","Connecticut",1,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",29820,29188,32340,34396,29304,28592,29388,30360,28932,28492,28904,28412,27756,28344,28648,28068,20680,20700,20504,19168,20288,20312,20256,19224,22448,21744,20916,20780,22352,22080,22564,22604,24464,25004,24884,24656,25632,25172,25828,26148
 "09000","Connecticut",1,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",2274584,2308072,2381048,2391904,2245288,2199508,2191712,2175356,2273864,2384840,2526536,2653948,2852456,2939300,2962884,3004436,3100796,3120800,3188212,3364984,3473056,3531980,3527184,3488824,3443804,3433796,3436536,3523464,3546392,3650184,3731692,3827800,3934928,4006792,4055308,4168516,4248944,4265264,4293228,4259876
 "09000","Connecticut",1,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",2099480,2128944,2194600,2198316,2050732,2001948,1989508,1971420,2079300,2185604,2319064,2436780,2628484,2705584,2718096,2750180,2842540,2856996,2918056,3089656,3181464,3238368,3232528,3190292,3131700,3116632,3113000,3195644,3210700,3310048,3386912,3475848,3572856,3637508,3677956,3784576,3850180,3858988,3878764,3836440
 "09000","Connecticut",1,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",4868,5060,5188,5252,5384,5316,5384,5524,6276,6504,6728,6956,7432,7664,7816,8048,8800,8888,9056,9052,9228,9388,9560,9728,8992,9148,9148,9072,9112,9036,9036,9180,10140,10304,10380,10388,10708,10620,10708,10880
 "09000","Connecticut",1,SQINC7H,200,"B","   Mining","Thousands of dollars",1544,1440,1628,1612,1964,1876,1588,1460,1564,1944,2032,2084,2188,2208,2288,2340,2736,2480,2564,2720,2896,2896,2960,2844,3248,3148,3100,3164,3420,3576,3624,3740,4412,4612,4492,4668,5144,5212,5324,5072
 "09000","Connecticut",1,SQINC7H,300,"C","   Construction","Thousands of dollars",100680,106840,111248,111608,117244,111312,109700,110408,114996,123692,135764,144140,151852,158920,161688,165092,177068,176996,182896,186840,180708,178300,179252,183324,189840,191632,189776,193884,212772,222040,225032,223036,252908,266084,271624,273092,291224,293448,291060,291144
 "09000","Connecticut",1,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",1238924,1246876,1288644,1289392,1137388,1090204,1087456,1062148,1152740,1230200,1322192,1410104,1565116,1620856,1620096,1632024,1678620,1682412,1718240,1866336,1939936,1974744,1957176,1901976,1796476,1775524,1759448,1816992,1809932,1871220,1908164,1971392,2009708,2036864,2055316,2138148,2147576,2136952,2138608,2091964
 "09000","Connecticut",1,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",132500,130468,137288,137332,133560,139276,132128,128080,129428,133204,141156,144000,145364,153464,150188,152112,159868,158764,164416,167324,168836,175764,176456,175488,189132,187636,188400,190280,188248,194516,200912,205376,212244,214272,211404,217392,223124,226060,228320,226572
 "09000","Connecticut",1,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",316844,324632,332596,333848,333700,332280,329216,329656,337060,346976,362580,369264,387236,391556,394212,399524,411772,419044,424636,433604,442808,450760,455808,461092,472448,470824,472800,477384,481644,493084,507748,518500,532820,540840,547304,553300,566864,572760,583092,583964
 "09000","Connecticut",1,SQINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",105300,108580,111440,111692,114852,115296,115380,118284,117436,121764,125840,130680,132932,134552,136420,140420,143140,145616,149124,152460,155204,158860,161572,164208,170784,174696,179820,183208,179888,183064,187404,190244,193584,197624,200252,204368,212696,215648,218868,222512
 "09000","Connecticut",1,SQINC7H,800,"I","   Services","Thousands of dollars",198820,205048,206568,207580,206640,206388,208656,215860,219800,221320,222772,229552,236364,236364,245388,250620,260536,262796,267124,271320,281848,287656,289744,291632,300780,304024,310508,321660,325684,333512,344992,354380,357040,366908,377184,383220,392844,398288,402784,404332
 "09000","Connecticut",1,SQINC7H,900,"...","  Government and government enterprises","Thousands of dollars",175104,179128,186448,193588,194556,197560,202204,203936,194564,199236,207472,217168,223972,233716,244788,254256,258256,263804,270156,275328,291592,293612,294656,298532,312104,317164,323536,327820,335692,340136,344780,351952,362072,369284,377352,383940,398764,406276,414464,423436
 "09000","Connecticut",1,SQINC7H,910,"...","   Federal civilian","Thousands of dollars",33516,33752,34368,35312,36732,37580,37984,37952,32760,33384,34976,37500,36240,38708,40756,42416,44068,44968,45412,45416,52348,51788,51260,50720,53012,52812,53084,53824,55008,56120,57132,58072,63900,64664,65224,65592,69376,70072,71240,72880
 "09000","Connecticut",1,SQINC7H,920,"...","   Military","Thousands of dollars",25352,25664,26140,26824,26692,27416,27944,28328,23224,24968,28204,32900,35624,40120,43800,46764,43516,45004,45848,46112,47880,47480,47088,46684,49776,49360,49020,48704,49632,49532,49560,49752,53460,53668,53724,53588,59360,59184,59152,59312
 "09000","Connecticut",1,SQINC7H,930,"...","   State and local","Thousands of dollars",116236,119712,125940,131452,131132,132564,136276,137656,138580,140884,144292,146768,152108,154888,160232,165076,170672,173832,178896,183800,191364,194344,196308,201128,209316,214992,221432,225292,231052,234484,238088,244128,244712,250952,258404,264760,270028,277020,284072,291244
"Note: See the included footnote file."
"SQINC7H: Wages and Salaries by Industry (Historical) 1/"
"Last updated: March 6, 2019-- revised statistics for 1948:Q1-1957:Q4. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
