GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4,1958:Q1,1958:Q2,1958:Q3,1958:Q4,1959:Q1,1959:Q2,1959:Q3,1959:Q4,1960:Q1,1960:Q2,1960:Q3,1960:Q4,1961:Q1,1961:Q2,1961:Q3,1961:Q4,1962:Q1,1962:Q2,1962:Q3,1962:Q4,1963:Q1,1963:Q2,1963:Q3,1963:Q4,1964:Q1,1964:Q2,1964:Q3,1964:Q4,1965:Q1,1965:Q2,1965:Q3,1965:Q4,1966:Q1,1966:Q2,1966:Q3,1966:Q4,1967:Q1,1967:Q2,1967:Q3,1967:Q4,1968:Q1,1968:Q2,1968:Q3,1968:Q4,1969:Q1,1969:Q2,1969:Q3,1969:Q4,1970:Q1,1970:Q2,1970:Q3,1970:Q4,1971:Q1,1971:Q2,1971:Q3,1971:Q4,1972:Q1,1972:Q2,1972:Q3,1972:Q4,1973:Q1,1973:Q2,1973:Q3,1973:Q4,1974:Q1,1974:Q2,1974:Q3,1974:Q4,1975:Q1,1975:Q2,1975:Q3,1975:Q4,1976:Q1,1976:Q2,1976:Q3,1976:Q4,1977:Q1,1977:Q2,1977:Q3,1977:Q4,1978:Q1,1978:Q2,1978:Q3,1978:Q4,1979:Q1,1979:Q2,1979:Q3,1979:Q4,1980:Q1,1980:Q2,1980:Q3,1980:Q4,1981:Q1,1981:Q2,1981:Q3,1981:Q4,1982:Q1,1982:Q2,1982:Q3,1982:Q4,1983:Q1,1983:Q2,1983:Q3,1983:Q4,1984:Q1,1984:Q2,1984:Q3,1984:Q4,1985:Q1,1985:Q2,1985:Q3,1985:Q4,1986:Q1,1986:Q2,1986:Q3,1986:Q4,1987:Q1,1987:Q2,1987:Q3,1987:Q4,1988:Q1,1988:Q2,1988:Q3,1988:Q4,1989:Q1,1989:Q2,1989:Q3,1989:Q4,1990:Q1,1990:Q2,1990:Q3,1990:Q4,1991:Q1,1991:Q2,1991:Q3,1991:Q4,1992:Q1,1992:Q2,1992:Q3,1992:Q4,1993:Q1,1993:Q2,1993:Q3,1993:Q4,1994:Q1,1994:Q2,1994:Q3,1994:Q4,1995:Q1,1995:Q2,1995:Q3,1995:Q4,1996:Q1,1996:Q2,1996:Q3,1996:Q4,1997:Q1,1997:Q2,1997:Q3,1997:Q4,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2
 "01000","Alabama",5,SQINC35,10,"...","Personal income (thousands of dollars, seasonally adjusted)","Thousands of dollars",2496032,2595612,2669164,2707120,2561868,2516724,2473464,2501688,2760840,2756412,2829956,2898084,3160488,3252488,3332828,3362964,3381588,3442396,3532368,3591520,3600560,3664568,3667120,3638792,3533444,3490668,3500696,3541184,3798896,3918560,4056220,4147536,4255324,4228020,4259544,4336752,4452304,4531384,4586860,4583412,4563788,4723616,4757692,4886240,4907836,4997628,4979936,5022724,5113240,5207804,5208876,5223128,5267776,5301988,5370092,5500488,5549924,5604120,5638396,5744008,5805636,5889092,6052140,6189448,6305840,6440484,6554332,6689704,6893732,6976976,7117276,7221720,7399020,7499856,7608732,7747796,7804728,7896588,8052408,8213356,8423052,8655528,8857428,9013808,9374148,9646504,9881312,10048896,10291432,10527968,10756416,10937456,11245088,11612948,11868648,12070680,12527432,12742748,13049780,13676432,13923288,14406844,14836360,15388976,15545916,15997876,16524484,16895944,17265792,17733140,18414728,18986804,19713216,20018588,20479780,21084640,21336624,22044008,22674196,23524744,23990180,25051332,25902284,26415892,27293128,27602704,28448804,29261008,30054200,30292176,31284320,32517796,33511748,33808904,35154340,35387056,35696976,36161156,36659984,37066260,37632632,38446600,39376024,40426752,41443868,42427492,43433516,44175860,45149744,45797572,46361804,47085808,48127444,48439232,49100412,49494168,50215144,50858144,52029456,53505060,53741756,54923592,56318104,57251872,59186600,60066192,60636100,61693948,62858592,64029424,64720432,65350632,66496292,67346012,68196972,69680484,71230400,72723968,73811780,74392960,75592140,76005296,76269308,77725436,78648852,80248016,81524940,82971976,84243744,85028520,85945748,86676388,87452540,89128388,89967380,90851688,92586692,93152620,94379260,95806944,98402837,99395009,100422561,101592745,102248179,102569859,103831959,105162235,106495347,108199399,108590543,110135107,111152488,112370824,112338260,112758148,113357312,114937824,115665816,116806284,118377352,119079316,120702408,122685228,125134584,127744776,129787144,132293012,133147816,135407948,136796580,139957008,142775308,144756700,145895872,147275452,150248392,152018028,152837376,154204224,155057060,161916484,157016720,155477032,153254068,156019252,155440108,155867664,157933104,160582072,163381244,164169824,166803596,167219068,168544780,169203584,171357616,173000352,171345896,175512436,173553232,174098640,175331508,174678660,176503764,179453996,181869104,184004212,185344268,187154072,188934332,188745068,189554108,190430800,191028908,192244880,195073732,196116788,197431040,200511192,203755080,205432564,207198640,209433760,212324982,214897127
 "01000","Alabama",5,SQINC35,1000,"...","Personal current transfer receipts","Thousands of dollars",198328,192408,183292,173584,190692,200324,212552,225128,349868,245192,193664,193820,201932,206304,209716,209272,193184,193648,207848,205152,199928,197080,197656,203372,210068,217932,222348,233360,239524,244820,249292,251648,261444,263524,271024,273184,290380,304280,308552,333108,306148,339924,364796,364600,339924,358504,374444,380312,374708,379128,386924,398968,424260,427664,431528,432912,452088,460548,472568,486152,508484,486076,489640,499232,517884,508476,512500,513848,536084,528172,577528,561056,579772,580624,594484,640652,675144,679804,694944,711936,746212,798672,820716,838896,873996,887116,897404,908692,955040,1121352,1128660,1183680,1199400,1304988,1304248,1329476,1374352,1378460,1397672,1574284,1621424,1661520,1696504,1746304,1824160,1944868,2075276,2198572,2378896,2641800,2663356,2717924,2794356,2787192,2891160,2923728,2957392,2941804,3036384,3085068,3143272,3176452,3340248,3417792,3555728,3673980,3961492,4043380,4175780,4219188,4759188,4760824,4857576,4897048,5162604,5183368,5270516,5410592,5632148,5899792,5944920,6018556,5993120,6090344,6224516,6305156,6372028,6505332,6658044,6688956,6742592,6742260,6927128,6975192,7013256,7005012,7094140,7149296,7137880,7152440,7341500,7358240,7467052,7637560,8103788,8323532,8532096,8730040,9047624,9208372,9316540,9527064,9893732,10136484,10282804,10713344,11260248,11613460,11849368,11886004,12238588,12261676,12443572,12521620,12855112,12994692,13124120,13506820,13978068,14171852,14327932,14297800,14765220,15080760,15043336,15112280,15526180,15611264,15745260,15828156,15851032,15947668,15991696,16157972,16431748,16516944,16743988,16919376,17166960,17675536,17940476,18215816,18776628,19247392,18965032,19838328,20227316,20460768,20604200,20923920,21342632,21694312,22077288,22135124,22598252,22935824,23358572,23534812,24341632,24662352,25203512,25197156,26285524,26582944,26978028,27209072,28408444,28630724,28941600,29265148,29497628,36540648,31496784,31180052,32993960,35326044,35076396,35310796,37042668,37419836,38391024,39059832,39031972,38848776,38407984,38592692,38265088,38903220,39027084,39251456,39759892,39618700,39727092,39731760,40349440,41113440,41718008,42091496,42694560,43075740,43119852,43253184,43691980,44008924,44208272,44202252,44928964,45244348,45871596,46262412,46894896,47084648,47268532,47639476,49384655,50049884
 "01000","Alabama",5,SQINC35,2110,"..."," Social Security benefits","Thousands of dollars",5996,6328,6608,6740,7068,7628,8004,8188,8584,8952,9140,17816,20828,22552,23272,22980,23720,24592,25604,31056,32436,35292,36956,37196,38984,41016,42960,49112,52500,57168,60800,61368,63228,65512,68884,70488,77760,90924,90680,94888,98200,104616,107652,110956,122496,127184,131724,135596,137356,141336,145908,150736,157900,163976,171452,180884,187744,194824,201264,207476,208852,212500,215844,217364,220688,223752,227684,229992,234060,237616,287500,270912,277964,286100,289072,293292,300888,306628,309804,313112,328952,363320,371752,375756,385040,388320,392236,395740,399736,510904,480172,488028,495784,587184,563960,572712,585000,592872,601808,731168,754684,773612,788748,804536,813264,887176,935452,957996,966640,981528,1076508,1088620,1118692,1127356,1218556,1244504,1251912,1269640,1366236,1383492,1394576,1396984,1502348,1525020,1541112,1567720,1730760,1745896,1767272,1778960,2052400,2068004,2111816,2111816,2346396,2338568,2333484,2339044,2499924,2593504,2591220,2638484,2657340,2734272,2795276,2835228,2840820,2901952,2984940,2997172,3048424,3032780,3155840,3169384,3224556,3215424,3285904,3336156,3330696,3333232,3491284,3469264,3471856,3479032,3668260,3703540,3739548,3772776,3969500,4019716,4032044,4058816,4300560,4331152,4346128,4364604,4577040,4641688,4669028,4680084,4894364,4913252,4938020,4968000,5121948,5179204,5206316,5260200,5435024,5490672,5521300,5548276,5720272,5772136,5794408,5836172,6007532,6061428,6106620,6143544,6265440,6298980,6353152,6369860,6496980,6539792,6573352,6601836,6781696,7013908,6991100,7003260,7338068,7380688,7501636,7507432,7806644,7864288,7921540,7989684,8131696,8237928,8275068,8346452,8583120,8689092,8718336,8826684,9136692,9269576,9298668,9376376,9796724,9913560,9963152,10008884,10394872,10519728,10576360,10627196,10946332,11048580,11159388,11235712,11973500,12172160,12279340,12433088,12498076,12702692,12791276,12897320,12973300,13139428,13214144,13322504,13898352,14009648,14111640,14212440,14551036,14641480,14765072,14874848,15150888,15267844,15350816,15507940,15779920,15882288,15977616,16139584,16167556,16278632,16374540,16516704,16639960,16721660,16829636,16968344,17336264,17452816,17579704,17727900,18348039,18472464
 "01000","Alabama",5,SQINC35,2210,"..."," Medicare benefits","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11440,33032,42652,49824,55284,59560,63896,67692,71264,74544,72612,74916,77452,79948,82296,86600,90252,94208,98544,101436,102044,101260,98968,99532,103528,112012,124148,134508,142048,146188,146100,148896,154644,163728,176724,190768,204196,217592,232164,244404,256568,267516,277652,289048,302624,317808,333728,350600,369548,389268,409116,431196,453200,473860,494388,517320,544196,575248,612760,648084,682424,715852,749524,780560,810564,839996,863516,891600,920248,948280,974608,998972,1022204,1042460,1056256,1077352,1095588,1114856,1138976,1159792,1180904,1205532,1243724,1265828,1278964,1284860,1262980,1288948,1353000,1455816,1613184,1723864,1787760,1795992,1734536,1716224,1734428,1792548,1900288,2001160,2093628,2175248,2275652,2351888,2420120,2472640,2582336,2600824,2648088,2720360,2827576,2925608,3014468,3099948,3173436,3237156,3293372,3338056,3379496,3429044,3483576,3551956,3637412,3683348,3679560,3623492,3454264,3444276,3448900,3468172,3494384,3530024,3564260,3597196,3606940,3664332,3744604,3847956,3951040,4070356,4171140,4253152,4321580,4395192,4470500,4547548,4624560,4724356,4844708,4985880,5136852,5281468,5426464,5532168,5639656,5728520,5836748,5964408,6860540,6995232,7117884,7226884,7308580,7410856,7528348,7661560,7805024,7946332,8082724,8213760,8339432,8438180,8519368,8583280,8647668,8710164,8787120,8878692,8987208,9078896,9153692,9211560,9248364,9318376,9417060,9545164,9691576,9669996,9790164,9892196,9962496,10062436,10176984,10306796,10450380,10579136,10694184,10795256,10884548,10973476,11064192,11156620,11250396,11352032,11461580,11579008,11710624,11882124,12099400,12362532,12659432,12933363
 "01000","Alabama",5,SQINC35,2221,"..."," Medicaid 1/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),37836,61864,77900,85504,80416,79216,79084,82592,92332,95156,101912,97264,97100,98316,97164,102760,107548,121496,127656,137412,154848,163568,164304,175304,182588,178296,190560,191096,193632,208512,199212,196448,205828,218368,221672,228004,234720,245848,254156,274772,295896,280160,297776,296248,278716,279100,278068,285640,320844,352788,367040,361052,370164,358844,355696,359976,364888,373140,387396,407612,433740,450632,457364,453516,440736,428992,421796,419936,425088,431840,440660,451388,465412,476264,487416,498668,510224,548520,614712,710508,829452,934264,1009936,1057752,1028048,1106052,1170944,1382900,1424552,1574972,1660080,1629692,1614808,1569608,1673076,1681768,1719968,1751608,1765140,1947592,2037964,2051052,2053704,1877868,1993392,2173340,2086064,2085384,2197792,2205660,2284644,2345592,2316020,2326316,2272124,2343720,2395720,2361800,2476148,2569780,2608164,2761788,2879188,2891192,2820856,2989300,2831720,3146300,3104688,3089392,3188024,3332952,3383924,3434216,3634980,3555336,3640536,3753640,3724192,3773816,3952408,3950736,3769568,3842488,3735152,3807884,3958160,3841652,4257540,4054044,4119488,4247708,4204496,4203836,4170200,4210100,4282832,4352548,4465580,4452148,4695368,4813612,5400920,5675744,5340348,4897472,4386592,4491228,4589212,5182576,5176280,5197364,5166144,5002452,4879804,4725460,4968924,5236940,5611748,5627468,5492164,5439368,5231988,5095168,5180400,5296404,5320108,5101000,5404472,5581436,5979172,6067428,5853304,5800660,5766928,5763492,5867331,6153527
 "01000","Alabama",5,SQINC35,2410,"..."," State unemployment insurance compensation","Thousands of dollars",7332,8104,8444,9808,13632,17764,22468,27452,19692,16108,12516,10868,8104,7760,9248,10392,12536,11760,13512,10404,10848,9840,10320,15004,19652,23768,24176,23452,16356,13268,12104,12180,13916,14308,16012,15660,17720,17168,18692,25568,35372,39844,46960,34056,26728,24956,26140,25904,23744,25160,27440,32332,35548,44088,32680,29328,30544,28552,28488,27968,27296,23576,22088,23000,21848,19956,17868,15300,15040,15544,16272,17924,18320,15720,16012,16724,19916,21824,22184,22692,23004,22612,24060,23464,20472,19592,18868,19528,23220,31692,35752,42728,44892,48316,58088,63936,62284,63200,48468,40208,38524,37812,39620,39880,49060,54264,62656,93244,170768,244368,230764,217320,191708,197052,197652,192428,200168,153864,140172,137704,122308,106724,103040,94920,123404,131528,146940,146232,145680,184628,272764,230140,210252,203496,173000,181224,220332,291380,279560,374832,368664,363920,261764,225732,223896,207236,214736,222128,226076,198156,178000,178556,190128,210892,203640,209216,194716,180932,171336,158000,149640,142892,149140,155612,157840,161768,164128,168120,180676,186444,188376,218204,244136,254204,218412,258832,333516,325528,300804,276296,260848,274284,289832,271940,233460,199744,181164,176916,170612,181796,205200,218356,229156,232804,211528,209184,210796,200620,199316,203312,210424,214764,212988,211520,201552,209696,215596,207216,208228,206296,221712,248132,289832,302288,296516,338196,350592,481504,394712,388232,385024,414144,414556,365032,311820,261636,249960,243276,229044,225212,250496,227712,205548,216280,231368,240524,235324,228728,238864,251252,272856,292868,456644,581464,787392,1090996,1205420,1183080,1216208,1100376,1118396,1098544,1010380,933216,867060,807104,760356,654332,572128,523140,482768,442440,423480,428188,284860,271568,248952,232104,224588,221144,222412,217920,213104,204092,210140,225016,206056,181456,171536,164520,167952,168468,161036,153952,153928,148493
 "01000","Alabama",5,SQINC35,6000,"..."," All other personal current transfer receipts","Thousands of dollars",185000,177976,168240,157036,169992,174932,182080,189488,321592,220132,172008,165136,173000,175992,177196,175900,156928,157296,168732,163692,156644,151948,150380,151172,151432,153148,155212,160796,170668,174384,176388,178100,184300,183704,186128,187036,194900,196188,199180,212652,172576,195464,210184,219588,190700,206364,216580,218812,213608,212632,213576,215900,230812,219600,227396,222700,233800,237172,242816,250708,272336,250000,251708,258868,275348,264768,266948,268556,286984,275012,273756,272220,283488,278804,277960,297604,311688,301528,307672,316572,330360,345048,353640,365132,395872,404288,408848,413476,411952,430292,444584,473212,479764,488836,501072,508976,535768,527700,541956,593632,606968,617272,628924,652940,708188,733036,794868,846192,909916,1061568,987584,1019088,1069204,1040084,1027824,1028184,1034028,1020740,1028140,1049616,1086832,1103776,1143640,1180580,1247376,1297688,1376436,1402620,1472544,1458120,1592052,1591184,1644032,1654552,1682716,1662084,1646332,1646820,1675060,1730408,1751356,1765708,1798072,1822084,1865848,1890580,1906872,1931180,1957032,1965644,1963216,1962552,2001448,2006132,1982360,1954904,1944708,1934540,1916224,1924960,1972184,1980872,2005640,2048432,2154280,2185840,2225948,2282644,2333460,2351724,2351756,2399744,2420700,2443916,2453692,2531760,2649488,2719384,2799336,2827292,2886232,2903708,2894556,2879552,2952160,2938528,2957032,3022164,3161032,3211176,3254356,3315244,3442904,3473436,3467760,3429584,3472648,3460208,3475120,3512216,3604884,3663332,3704532,3764700,3843112,3875632,3914632,3943348,3961932,4029212,4103872,4225276,4376832,4504760,4164020,4593248,4643812,4630392,4629424,4665504,4817428,4883668,4907976,4882424,4925924,4949988,5239620,5158868,5383832,5488308,6048032,5786172,5687560,5649988,5707464,5891128,6212128,6417368,6478540,6477432,6268920,13049032,7627828,6939016,7610804,9272160,8606688,8659200,9985348,10092992,10293312,10509532,10720736,10799764,10786496,10760296,9768804,9738288,9749976,9773348,9868368,9862332,9868572,9811068,9982272,10274652,10329508,10417188,10747508,10953804,10993652,11005256,11246372,11256320,11239292,11202912,11428080,11407764,11429672,11483112,11826752,11780580,11661464,11631600,12355925,12342037
"Note: See the included footnote file."
"SQINC35: Personal Current Transfer Receipts "
"Last updated: September 24, 2019-- new statistics for 2019:Q2; revised statistics for 1998:Q1-2019:Q1. "
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts"
