GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "02000","Alaska *",8,SQINC5H,10,"...","Personal income (thousands of dollars, seasonally adjusted)","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),343426,373806,408462,439818,470480,516028,542288,620872,558984,647324,626512,628112,639517,657053,653189,648641,653663,621815,615347,626271,622574,639502,646774,653902,660928,671400,683824,691168,667275,683335,681167,645459
 "02000","Alaska *",8,SQINC5H,35,"..."," Earnings by place of work","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),331808,364632,402532,438664,479621,531317,560345,647749,568362,664870,638310,636670,632138,649438,642338,634778,635812,600024,591316,597016,594066,609830,620730,625594,636011,646911,662883,666595,634184,650888,643412,606336
 "02000","Alaska *",8,SQINC5H,36,"..."," Less: Contributions for government social insurance 2/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6202,8778,10946,12330,13065,14377,14725,18021,13986,18290,16726,16586,16369,17309,17185,17085,17429,16077,16121,16865,17184,18292,19056,19332,19871,20579,21631,22163,20925,22233,22137,20413
 "02000","Alaska *",8,SQINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),972,1040,1156,1320,1576,1876,2100,2568,2224,2816,2784,2916,3064,3360,3492,3600,3764,3760,4064,4632,5212,5804,6144,6184,6088,6188,6548,6984,7168,7856,8052,7696
 "02000","Alaska *",8,SQINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),5230,7738,9790,11010,11489,12501,12625,15453,11762,15474,13942,13670,13305,13949,13693,13485,13665,12317,12057,12233,11972,12488,12912,13148,13783,14391,15083,15179,13757,14377,14085,12717
 "02000","Alaska *",8,SQINC5H,42,"..."," Plus: Adjustment for residence 3/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-20472,-22604,-25008,-27388,-35840,-39992,-42444,-49224,-38716,-45172,-43504,-43404,-30184,-30956,-30564,-30140,-26464,-24940,-24484,-24688,-24312,-24932,-25336,-25552,-30496,-31016,-31736,-31760,-26716,-27368,-27056,-25544
 "02000","Alaska *",8,SQINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),305134,333250,366578,398946,430716,476948,503176,580504,515660,601408,578080,576680,585585,601173,594589,587553,591919,559007,550711,555463,552570,566606,576338,580710,585644,595316,609516,612672,586543,601287,594219,560379
 "02000","Alaska *",8,SQINC5H,46,"..."," Plus: Dividends, interest, and rent 4/","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),29840,31852,32972,33192,32404,31920,31948,32724,34448,36272,38292,40380,42616,44684,46348,47708,48844,50144,51472,52964,54656,55828,56756,57544,58400,59504,60740,62132,63764,65068,66216,67176
 "02000","Alaska *",8,SQINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),8452,8704,8912,7680,7360,7160,7164,7644,8876,9644,10140,11052,11316,11196,12252,13380,12900,12664,13164,17844,15348,17068,13680,15648,16884,16580,13568,16364,16968,16980,20732,17904
 "02000","Alaska *",8,SQINC5H,50,"..."," Wages and salaries","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),260340,273248,292064,313572,345592,387240,407872,479496,398344,476656,450148,447936,446096,463076,458576,453380,455344,425428,418572,425280,422784,438080,448940,455556,468136,480560,496064,498992,469808,484980,479992,450132
