GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "53000","Washington",8,SQINC7H,50,"...","Wages and salaries by place of work (thousands of dollars, seasonally adjusted)","Thousands of dollars",2205848,2241784,2317816,2341584,2331888,2313336,2305732,2301436,2327432,2421880,2559500,2686488,2773820,2875320,2926704,2986840,3016008,3045504,3108036,3210828,3220912,3263308,3266300,3253164,3293976,3289956,3298360,3360400,3389976,3474308,3549852,3625828,3632548,3698128,3739760,3818476,3887380,3912236,3949068,3943304
 "53000","Washington",8,SQINC7H,81,"[01-02]"," Farm wages and salaries","Thousands of dollars",66256,64856,71868,76436,65556,63964,65744,67900,66768,65728,66672,65540,68904,70352,71128,69676,71080,71172,70492,65888,69068,69164,68968,65464,72152,69900,67228,66796,64384,63576,64984,65084,62440,63820,63528,62932,68348,67112,68864,69692
 "53000","Washington",8,SQINC7H,82,"..."," Nonfarm wages and salaries","Thousands of dollars",2139592,2176928,2245948,2265148,2266332,2249372,2239988,2233536,2260664,2356152,2492828,2620948,2704916,2804968,2855576,2917164,2944928,2974332,3037544,3144940,3151844,3194144,3197332,3187700,3221824,3220056,3231132,3293604,3325592,3410732,3484868,3560744,3570108,3634308,3676232,3755544,3819032,3845124,3880204,3873612
 "53000","Washington",8,SQINC7H,90,"...","  Private nonfarm wages and salaries","Thousands of dollars",1708976,1738800,1793832,1797780,1762492,1735700,1716156,1705628,1717340,1794760,1896608,1976600,2074776,2133148,2144924,2174312,2201536,2213292,2262088,2361040,2363956,2406952,2412076,2400396,2434400,2427744,2430236,2485320,2518032,2593844,2658240,2720608,2725612,2776972,2805912,2875412,2945636,2960096,2981104,2957824
 "53000","Washington",8,SQINC7H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",14300,14872,15256,15440,15608,15412,15608,15992,16104,16680,17256,17828,16404,16916,17264,17772,15616,15768,16060,16060,14728,14996,15264,15532,16900,17184,17184,17040,14004,13880,13880,14112,14872,15116,15228,15232,14140,14028,14144,14372
 "53000","Washington",8,SQINC7H,200,"B","   Mining","Thousands of dollars",12384,11600,13072,12920,12984,12408,10528,9668,9376,11636,12188,12520,11876,12004,12432,12712,14132,12804,13272,14044,13128,13128,13392,12892,10932,10580,10408,10628,11124,11648,11796,12148,12316,12888,12548,13028,11628,11788,12016,11472
 "53000","Washington",8,SQINC7H,300,"C","   Construction","Thousands of dollars",176124,186908,194624,195256,168128,159628,157312,158332,148316,159528,175096,185900,203864,213348,217064,221636,222752,222664,230076,235048,233328,230204,231428,236688,254076,256480,253992,259504,227764,237676,240880,238752,228144,240024,245024,246344,254576,256516,254432,254500
 "53000","Washington",8,SQINC7H,400,"D","   Manufacturing","Thousands of dollars",591912,595712,615668,616028,617264,591648,590164,576428,584732,624024,670680,715280,761144,788248,787880,793676,798148,799956,816992,887408,885892,901784,893764,868556,890820,880436,872464,900988,947844,979940,999292,1032404,1041732,1055812,1065380,1108304,1165132,1159372,1160272,1134960
 "53000","Washington",8,SQINC7H,500,"E","   Transportation and public utilities","Thousands of dollars",223016,219616,231096,231168,230648,240524,228176,221188,228268,234932,248948,253972,258592,272996,267168,270592,278336,276408,286264,291312,295060,307168,308384,306692,304504,302096,303336,306368,298756,308708,318856,325932,322696,325776,321412,330520,334180,338580,341964,339348
 "53000","Washington",8,SQINC7H,600,"F-G","   Wholesale and retail trade","Thousands of dollars",412944,423100,433476,435112,434620,432772,428780,429352,433448,446200,466268,474864,497276,502824,506228,513052,519832,529012,536064,547380,550012,559872,566152,572696,563528,561592,563944,569416,591904,605968,623984,637188,645476,655192,663024,670292,675824,682856,695180,696228
 "53000","Washington",8,SQINC7H,700,"H","   Finance, insurance, and real estate","Thousands of dollars",77956,80384,82496,82696,81660,81976,82040,84096,87184,90396,93420,97012,97500,98692,100064,102988,104032,105832,108388,110804,112156,114796,116764,118672,123112,125928,129628,132068,136056,138456,141736,143884,139112,142020,143908,146868,145120,147140,149332,151816
 "53000","Washington",8,SQINC7H,800,"I","   Services","Thousands of dollars",200340,206608,208144,209160,201580,201332,203548,210572,209912,211364,212752,219224,228120,228120,236824,241884,248688,250848,254972,258984,259652,265004,266928,268668,270528,273448,279280,289308,290580,297568,307816,316188,321264,330144,339388,344824,345036,349816,353764,355128
 "53000","Washington",8,SQINC7H,900,"...","  Government and government enterprises","Thousands of dollars",430616,438128,452116,467368,503840,513672,523832,527908,543324,561392,596220,644348,630140,671820,710652,742852,743392,761040,775456,783900,787888,787192,785256,787304,787424,792312,800896,808284,807560,816888,826628,840136,844496,857336,870320,880132,873396,885028,899100,915788
 "53000","Washington",8,SQINC7H,910,"...","   Federal civilian","Thousands of dollars",150776,151832,154584,158812,165236,169056,170864,170760,189784,193376,202572,217280,234740,250708,263956,274732,278132,283820,286616,286612,266812,263968,261240,258508,253796,252812,254116,257688,253128,258236,262924,267196,265912,269084,271436,272964,260416,263036,267416,273540
 "53000","Washington",8,SQINC7H,920,"...","   Military","Thousands of dollars",108188,109504,111544,114448,142208,146068,148864,150972,147304,158348,178904,208644,171532,193152,210876,225172,216352,223712,227932,229232,247172,245044,243044,240928,242488,240464,238796,237240,238132,237652,237768,238736,236796,237748,237980,237388,237184,236464,236348,236940
