GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1948:Q1,1948:Q2,1948:Q3,1948:Q4,1949:Q1,1949:Q2,1949:Q3,1949:Q4,1950:Q1,1950:Q2,1950:Q3,1950:Q4,1951:Q1,1951:Q2,1951:Q3,1951:Q4,1952:Q1,1952:Q2,1952:Q3,1952:Q4,1953:Q1,1953:Q2,1953:Q3,1953:Q4,1954:Q1,1954:Q2,1954:Q3,1954:Q4,1955:Q1,1955:Q2,1955:Q3,1955:Q4,1956:Q1,1956:Q2,1956:Q3,1956:Q4,1957:Q1,1957:Q2,1957:Q3,1957:Q4
 "50000","Vermont",1,SQINC5H,10,"...","Personal income (thousands of dollars, seasonally adjusted)","Thousands of dollars",425572,435584,446848,443620,424520,420896,421932,425076,434368,439552,455300,473108,496108,515120,521916,529148,516196,520744,532080,545684,547816,557036,557792,554544,558468,558024,560100,571716,565808,579624,592380,601868,624956,632872,643200,657616,648944,660708,671096,671792
 "50000","Vermont",1,SQINC5H,35,"..."," Earnings by place of work","Thousands of dollars",358920,369076,379832,375992,350436,343928,341432,339728,344672,360148,379484,395308,418152,435660,441056,447280,440860,442444,450824,462752,467972,474160,473808,468992,461688,460684,459956,468052,468228,480216,489860,497860,519004,525588,533476,545304,540392,547520,556332,553088
 "50000","Vermont",1,SQINC5H,36,"..."," Less: Contributions for government social insurance 2/","Thousands of dollars",9512,8776,8672,8300,9276,8932,8396,7864,9068,9136,9440,10028,11372,11512,11304,11552,12044,11844,11984,12292,12176,12236,12216,11984,13448,13376,13456,13676,14448,14768,15004,15056,16252,16380,16472,16808,18792,18960,19152,18924
 "50000","Vermont",1,SQINC5H,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",3192,3044,3180,3132,3208,3004,2956,2880,3872,3900,3980,4252,4860,4828,4680,4744,5280,5104,5180,5252,5364,5476,5416,5360,6304,6224,6304,6388,6728,6852,6952,7016,7596,7660,7672,7756,9012,8996,9104,8964
 "50000","Vermont",1,SQINC5H,38,"...","  Employer contributions for government social insurance","Thousands of dollars",6320,5732,5492,5168,6068,5928,5440,4984,5196,5236,5460,5776,6512,6684,6624,6808,6764,6740,6804,7040,6812,6760,6800,6624,7144,7152,7152,7288,7720,7916,8052,8040,8656,8720,8800,9052,9780,9964,10048,9960
 "50000","Vermont",1,SQINC5H,42,"..."," Plus: Adjustment for residence 3/","Thousands of dollars",-4896,-4960,-5144,-5204,-5616,-5540,-5524,-5512,-5620,-5856,-6168,-6432,-6768,-6996,-7092,-7196,-7072,-7124,-7276,-7564,-7776,-7896,-7896,-7824,-7232,-7204,-7212,-7356,-7172,-7364,-7532,-7704,-8136,-8288,-8380,-8604,-7936,-7988,-8056,-8052
 "50000","Vermont",1,SQINC5H,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",344512,355340,366016,362488,335544,329456,327512,326352,329984,345156,363876,378848,400012,417152,422660,428532,421744,423476,431564,442896,448020,454028,453696,449184,441008,440104,439288,447020,446608,458084,467324,475100,494616,500920,508624,519892,513664,520572,529124,526112
 "50000","Vermont",1,SQINC5H,46,"..."," Plus: Dividends, interest, and rent 4/","Thousands of dollars",57576,57356,58920,60228,65624,66600,67776,70244,63864,65348,68212,69912,71448,72628,73404,74784,67840,70564,71868,74080,70432,73696,74536,75092,84856,83972,86060,87824,81744,83260,85956,87316,92216,93316,94672,97392,92804,94648,95972,96164
 "50000","Vermont",1,SQINC5H,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",23484,22888,21912,20904,23352,24840,26644,28480,40520,29048,23212,24348,24648,25340,25852,25832,26612,26704,28648,28708,29364,29312,29560,30268,32604,33948,34752,36872,37456,38280,39100,39452,38124,38636,39904,40332,42476,45488,46000,49516
 "50000","Vermont",1,SQINC5H,50,"..."," Wages and salaries","Thousands of dollars",258672,261600,271656,274576,261008,257292,256268,255280,257464,267840,281852,293660,308288,317668,321096,325572,326668,328756,335296,348968,353892,359612,359580,355932,345536,344384,344804,352248,346580,355624,363676,372412,388824,395940,400196,409872,399728,401808,405500,403844
 "50000","Vermont",1,SQINC5H,60,"..."," Supplements to wages and salaries","Thousands of dollars",14188,13856,13852,13688,14380,14492,14316,14152,14368,14996,15956,17036,19212,20132,20752,21536,21880,22240,22660,23284,23576,23764,24028,24056,24720,24760,25036,25560,25876,26528,27228,27648,29568,30248,31072,32080,32736,33560,34304,34768
 "50000","Vermont",1,SQINC5H,61,"...","  Employer contributions for employee pension and insurance funds 5/","Thousands of dollars",7868,8124,8360,8520,8312,8564,8876,9168,9172,9760,10496,11260,12700,13448,14128,14728,15116,15500,15856,16244,16764,17004,17228,17432,17576,17608,17884,18272,18156,18612,19176,19608,20912,21528,22272,23028,22956,23596,24256,24808
 "50000","Vermont",1,SQINC5H,62,"...","  Employer contributions for government social insurance","Thousands of dollars",6320,5732,5492,5168,6068,5928,5440,4984,5196,5236,5460,5776,6512,6684,6624,6808,6764,6740,6804,7040,6812,6760,6800,6624,7144,7152,7152,7288,7720,7916,8052,8040,8656,8720,8800,9052,9780,9964,10048,9960
 "50000","Vermont",1,SQINC5H,70,"..."," Proprietors' income 6/","Thousands of dollars",86060,93620,94324,87728,75048,72144,70848,70296,72840,77312,81676,84612,90652,97860,99208,100172,92312,91448,92868,90500,90504,90784,90200,89004,91432,91540,90116,90244,95772,98064,98956,97800,100612,99400,102208,103352,107928,112152,116528,114476
 "50000","Vermont",1,SQINC5H,71,"...","  Farm proprietors' income","Thousands of dollars",36968,43768,43436,34964,24652,21520,20808,20460,19620,22888,25556,30412,35584,39904,39200,40388,34360,32512,33356,28956,28464,28864,29584,27320,30948,29600,28408,26948,29148,31356,30456,28200,27180,25512,26812,27496,28384,32152,35296,35028
 "50000","Vermont",1,SQINC5H,72,"...","  Nonfarm proprietors' income","Thousands of dollars",49092,49852,50888,52764,50396,50624,50040,49836,53220,54424,56120,54200,55068,57956,60008,59784,57952,58936,59512,61544,62040,61920,60616,61684,60484,61940,61708,63296,66624,66708,68500,69600,73432,73888,75396,75856,79544,80000,81232,79448
 "50000","Vermont",1,SQINC5H,81,"[01-02]"," Farm earnings","Thousands of dollars",56340,62736,64460,57348,43524,39948,39760,40028,38436,41424,44356,48912,55444,60184,59712,60488,53800,51984,52648,46988,46364,46784,47456,44296,46200,44388,42640,41100,42492,44544,43940,41708,42796,41476,42712,43264,44056,47556,51112,51028
 "50000","Vermont",1,SQINC5H,82,"..."," Nonfarm earnings","Thousands of dollars",302580,306340,315372,318644,306912,303980,301672,299700,306236,318724,335128,346396,362708,375476,381344,386792,387060,390460,398176,415764,421608,427376,426352,424696,415488,416296,417316,426952,425736,435672,445920,456152,476208,484112,490764,502040,496336,499964,505220,502060
 "50000","Vermont",1,SQINC5H,90,"...","  Private nonfarm earnings","Thousands of dollars",267548,270708,278432,280316,268332,264600,261564,259508,269796,281704,296764,306140,318992,329472,332912,336336,334344,336568,343168,360116,364496,370144,369048,366868,354612,354816,354860,363840,362580,371748,381148,390304,408688,415428,420712,430968,423580,425828,429552,424632
 "50000","Vermont",1,SQINC5H,100,"[07-09]","   Agricultural services, forestry, and fishing","Thousands of dollars",1588,1680,1680,1740,2064,2008,1996,2024,1932,1976,2048,2128,2248,2344,2432,2520,2372,2428,2440,2496,2540,2524,2556,2660,2540,2596,2668,2676,2568,2552,2544,2580,2688,2712,2720,2748,2696,2656,2664,2680
 "50000","Vermont",1,SQINC5H,200,"B","   Mining","Thousands of dollars",3180,2992,3360,3316,3908,3716,3180,2940,2356,2928,3056,3132,3836,3888,4016,4084,3176,2880,2996,3164,4168,4184,4268,4112,5048,4872,4792,4896,5040,5300,5388,5556,5612,5884,5720,5952,6236,6292,6408,6140
